receipt_id,debt_amount,date_the_debt_began
2253,19596.3,2006-06-12
5671,17674.7,1996-06-28
2281,12332.0,2013-10-18
229,3011.3,2000-01-10
3394,16824.9,2005-07-05
4128,8042.5,2018-08-19
2662,19064.8,1991-06-13
1577,12873.2,2023-11-26
6731,9850.8,1972-04-09
2571,3778.9,2003-09-06
5150,10880.0,1974-01-31
46,11768.8,1996-08-21
7234,14687.8,2006-09-02
2220,4581.7,1994-03-02
1103,10369.1,2021-06-25
7622,5734.0,2014-12-10
1266,11805.6,2000-11-14
2485,5939.9,1972-05-07
6039,13335.1,1987-07-26
1455,15515.5,2023-07-17
2148,18362.2,2006-12-31
2966,3851.2,1979-01-20
5087,4921.1,2010-02-20
4784,11020.8,1975-09-11
5234,11585.7,2000-04-10
1959,14278.9,2005-09-10
1550,18807.5,1980-01-22
2847,14660.8,2014-04-16
7789,6681.2,2022-09-04
584,4421.8,1986-01-13
7732,12350.7,1999-05-03
3323,1754.6,2000-01-11
7110,18317.6,1993-05-23
2889,4432.3,1983-03-30
200,13235.8,2023-07-07
212,11741.8,2019-04-06
5308,12624.0,1997-06-28
3258,8530.1,1998-11-12
5371,4068.0,1996-01-22
3080,11858.5,1986-09-05
4829,7561.3,2008-02-26
2107,6234.0,1972-03-08
3419,9540.9,2017-11-09
7609,1865.6,2016-08-23
2800,13663.5,1974-10-21
7074,17493.0,1996-03-08
478,5538.8,1996-07-18
2906,14241.3,2007-09-04
3381,3079.2,1985-09-14
1886,11302.9,1989-11-16
7207,5675.7,1982-11-27
7448,14334.1,2011-11-07
1272,10041.7,1982-12-12
247,3007.3,1973-10-18
2727,14248.3,1979-04-12
2816,3779.9,2013-02-13
2844,15402.7,1988-07-19
2081,3506.0,2001-06-06
127,11907.0,2003-12-08
209,871.3,1974-09-08
2344,1603.3,1971-06-12
1023,3813.0,2007-06-04
2183,9919.6,2012-06-09
460,7817.0,2020-04-01
5602,18546.0,2010-11-21
4071,14124.2,2018-05-18
1341,13070.3,1976-01-02
4759,2588.3,2016-08-01
3704,7899.7,2012-02-16
3076,11968.6,2021-01-24
890,11765.0,2017-09-22
6496,17736.1,1984-07-13
7249,5865.7,1982-06-04
3335,3681.2,2009-04-03
874,18914.2,1991-12-27
3483,14531.6,2009-09-18
3231,17238.8,1970-10-02
2869,10209.0,2020-09-13
5198,18288.1,1998-05-23
7814,7078.5,2016-12-22
2405,18988.7,1976-11-11
3663,10404.5,1988-02-23
1472,3689.7,1975-03-19
4749,12280.1,2000-07-28
5009,8914.7,1984-12-21
7049,17495.9,1971-09-19
2686,7077.2,1986-01-30
3769,3219.7,1993-07-26
5484,18254.8,1988-03-18
3981,6862.5,2022-01-17
7903,8667.3,1992-07-03
7549,11210.5,1991-01-23
3181,11128.3,1974-04-09
436,14707.0,1986-07-28
295,9298.6,1974-09-16
3607,19609.9,2016-09-12
3119,10458.1,1989-11-08
1802,10970.3,1986-03-12
639,7136.6,2008-05-08
7374,14420.3,2020-04-10
2497,13547.6,2006-06-24
4249,14100.5,1995-11-06
990,19959.0,1984-05-28
1795,11617.1,2006-01-08
6747,11425.3,2004-02-19
1993,17893.5,1980-12-04
7006,16818.0,2016-06-24
7450,7863.7,2016-01-01
601,17362.9,2019-09-29
5927,2621.4,2021-05-13
6256,17136.9,2012-09-21
4542,11213.3,2002-11-10
1876,14922.2,2023-05-22
4371,14171.0,1987-12-14
4842,1917.9,1981-08-16
4286,17134.4,1989-04-23
766,10353.6,1996-04-26
2350,6525.1,1996-04-20
4890,7723.6,1987-06-19
4915,15191.2,1983-12-03
4103,3790.3,1982-05-14
5073,12151.5,1970-11-06
7255,5996.1,2000-04-26
7387,1579.3,2017-01-05
5813,19194.6,1999-08-17
7556,16312.1,1983-11-02
427,7065.5,2009-05-25
5733,6558.8,2023-09-10
4269,5520.0,2013-01-16
2128,15613.6,1988-11-27
1371,1562.4,1978-01-15
5192,7313.7,1983-05-20
6545,1111.8,2022-07-01
6337,10702.9,2018-03-03
284,6020.4,1977-05-28
7799,7087.0,2018-03-13
6573,4701.1,2021-08-06
2376,13590.6,1989-11-26
2073,13740.6,2006-05-23
7692,13618.2,2017-01-20
6536,8479.3,1974-12-09
2230,11991.2,1973-04-13
1405,11100.8,1993-01-28
6370,12914.9,2002-05-29
7708,10677.1,1994-07-11
5065,7639.5,2003-04-20
2945,8627.1,2023-10-30
6792,18867.9,1999-12-27
1952,11142.8,2004-10-16
3690,14713.4,1981-09-08
682,1842.0,2016-10-17
290,8063.4,1973-09-05
7984,14411.9,1979-12-09
3348,10344.6,1995-08-14
4443,9999.8,2012-09-22
4649,4561.5,2002-01-28
2455,10146.6,1994-11-02
5796,16113.8,2019-03-23
165,19756.4,2015-04-17
6022,14074.7,1998-04-16
4423,18669.5,2010-05-23
3082,19452.4,2014-02-25
874,13068.0,2006-05-25
932,3540.6,2018-06-01
7772,12934.8,2004-09-04
7380,19525.5,1980-10-02
6926,8889.3,2009-11-05
4778,16850.9,2013-05-19
6164,12460.2,1981-03-30
6395,9446.9,2006-11-06
7921,5852.8,1980-08-17
7037,7120.5,2021-10-04
5521,4350.9,2018-09-28
2792,18298.3,2023-11-28
266,4787.7,1980-08-19
7054,17615.5,2005-10-04
396,3346.3,1982-11-09
6498,15601.8,1975-01-03
4845,13097.6,2016-07-09
6752,14536.9,2016-06-24
7194,9240.4,1988-04-11
7971,18911.2,1984-03-16
1078,7961.1,1994-01-26
1733,9893.7,1970-04-16
1986,7289.3,2021-01-14
1044,4454.5,1979-02-22
5750,11977.5,2017-10-08
6911,4498.7,1971-11-20
378,15560.2,1977-01-07
1277,13543.6,1986-01-17
3945,9876.2,1984-10-01
1579,5234.0,2012-05-03
1853,6365.2,1979-01-13
6124,19578.4,1989-02-27
198,11845.6,2010-10-05
6272,14208.1,1986-12-31
1741,1907.2,1994-12-22
6902,4977.3,2001-04-13
3292,14905.4,2015-06-13
2629,2952.8,2008-11-21
1600,3758.0,1992-09-10
449,3361.8,2006-04-26
6065,18362.0,1991-10-03
3568,14039.9,1991-01-26
3011,17823.4,1985-10-05
4177,3078.8,1988-06-19
5979,15496.9,1993-05-04
7753,7642.4,1989-03-31
5874,7605.9,2017-02-08
2842,10586.7,2001-12-11
7552,16284.3,2000-02-16
689,18564.1,1977-12-24
5899,6430.2,2020-09-17
2427,4747.9,1995-10-31
751,13596.3,2018-11-11
5561,14161.8,1989-05-17
86,15009.4,1977-07-07
6237,14532.3,1984-01-24
479,10258.9,1992-12-07
3840,18802.0,1999-11-08
6785,18719.3,2009-09-09
1367,16138.7,1971-12-24
7883,3418.1,1987-01-29
4664,6679.7,1994-07-06
1785,17188.2,2008-07-07
7653,11164.4,1971-09-26
6673,11114.7,2000-01-28
3136,11434.2,2009-12-03
4483,984.9,1990-02-24
7929,8231.9,1988-11-28
7732,3277.2,1972-09-07
3705,4743.8,2021-07-06
430,8844.4,2006-10-02
190,19773.7,1998-09-08
6740,19436.4,2000-10-23
567,10093.2,2023-05-02
4286,11403.8,2013-07-15
6792,4788.1,1997-12-05
7992,1239.9,2001-12-15
6415,5930.2,1987-02-04
1387,9015.0,1981-09-06
3203,11445.6,1983-12-31
4658,13237.7,2020-12-20
6908,2490.4,1981-11-19
7499,12360.3,2023-06-23
1659,11707.0,2006-11-07
1772,3149.6,2014-10-24
1590,1010.7,1998-04-27
7263,12913.8,2012-11-28
3904,7595.0,2002-10-26
3550,5204.0,2016-06-01
7637,5380.9,2006-01-29
911,13657.2,1994-07-18
7833,15418.0,1995-10-30
4964,4298.8,1994-07-02
4790,1748.2,2006-06-23
6437,17008.3,2014-09-20
7245,17061.8,1989-10-19
4098,7595.6,1997-07-04
823,18564.7,2001-12-11
1040,18572.7,1975-04-17
1312,10808.9,1991-12-25
2874,12248.5,1972-10-21
3378,11392.0,1972-05-26
7216,19180.9,1970-10-14
4167,10958.6,1994-01-30
4395,19101.6,2021-12-16
1865,17577.7,2013-02-17
3236,1257.2,2013-08-13
4805,11275.1,2016-07-26
4896,7934.4,1990-03-10
1137,7539.0,1998-09-19
6301,19891.8,1997-04-08
7271,15304.4,2014-12-26
432,13122.2,2014-07-30
2729,3555.1,1985-11-03
1705,2115.9,2012-02-01
7011,2695.8,2021-01-18
3514,817.2,2017-08-15
4969,13898.9,1997-01-10
2956,4493.9,1973-10-09
2155,16542.7,2017-09-28
124,13210.1,1983-03-20
3640,7441.3,2021-10-19
1519,19529.6,2004-01-05
3501,5946.6,1999-12-29
4030,7477.6,1986-03-11
3181,3694.5,1971-09-05
7982,4873.6,1995-10-03
6662,18666.1,2018-04-22
418,3456.4,2012-08-02
6100,12266.8,1995-11-10
5756,18470.8,2017-10-19
1043,15144.2,1981-03-06
1429,13205.5,2013-03-23
7959,6346.2,2019-12-03
5613,4390.9,2012-11-17
6412,6401.6,1981-06-01
4386,19056.8,2020-02-13
7273,3088.0,2003-12-08
4183,4844.6,1970-08-22
2078,8895.0,2017-03-28
2046,7163.9,1973-05-30
6817,11619.6,1972-10-20
7421,12110.7,2000-02-08
531,19824.1,2015-10-11
5986,11535.9,2009-10-17
7042,6374.0,2013-06-18
2478,10426.6,1981-10-12
2721,9661.6,2004-10-27
6880,1864.3,1986-03-25
3923,11355.6,2013-07-15
3764,8265.8,2009-11-02
6811,11600.2,2009-05-24
3233,12712.1,1990-05-03
5326,14047.7,2001-09-02
3559,2556.3,2014-06-28
6180,2341.8,2017-10-23
6417,12786.1,1993-07-13
6487,14667.1,2008-06-12
2010,17068.7,2019-10-02
5488,19627.7,1980-09-23
5928,13676.2,2011-10-27
3931,12084.1,1988-12-30
5792,16930.2,2018-12-27
1910,15798.5,1989-10-21
3070,4655.7,1970-06-10
3973,17816.8,2001-10-29
3768,13160.6,2001-05-02
4050,10219.0,1988-02-10
816,10489.9,1977-04-18
6619,14610.0,2012-08-28
7143,2084.4,1997-11-17
7153,7847.0,2006-06-28
4433,2153.3,2002-01-09
76,2058.5,1976-06-02
6624,2412.0,1994-02-20
2333,4016.0,2019-01-09
4873,2513.1,1979-10-09
777,7244.6,1991-03-22
3818,3313.7,2001-06-12
3945,6724.4,1988-09-14
7813,11691.2,1975-05-25
5181,5967.8,1980-08-23
1030,8521.9,2009-01-22
5312,16371.2,1984-06-04
509,19885.6,1994-10-27
2660,17275.8,1973-10-12
7075,19993.3,1999-05-15
4774,14757.2,2021-07-07
1987,1633.1,1975-08-28
6209,1777.4,1976-06-12
2785,6089.4,2014-10-15
2749,5620.0,2008-09-13
350,10200.4,2015-10-15
6075,18909.7,2019-02-10
2681,9924.9,2003-10-31
2948,13152.7,2021-07-24
5996,6762.9,2003-06-28
4490,18429.7,2022-09-09
988,1439.9,1970-04-03
6791,2763.6,1986-08-05
1503,7864.6,1981-08-26
3367,2363.3,2003-03-12
5686,17329.9,2002-10-07
2174,15108.0,1999-10-10
609,13110.9,2000-03-18
303,731.6,1997-03-25
7691,11083.1,1973-12-08
1256,15230.2,2014-04-09
563,6634.2,2007-05-29
7081,1091.0,2023-02-25
4179,18783.3,1988-02-12
1156,10067.6,1998-12-29
4374,11303.1,1975-10-09
927,538.6,2004-03-10
1819,7638.3,1987-08-04
6867,11948.9,1972-02-29
6429,16357.6,2004-07-25
2850,18025.0,2017-03-30
2732,1794.3,2017-12-07
4150,16532.7,2019-09-29
1132,18117.9,2009-12-27
4099,11913.0,2014-04-12
3604,13491.0,1982-05-04
4701,4150.7,1980-07-11
3702,17806.5,1980-08-16
7321,5282.7,1990-06-02
6313,1159.0,2011-12-04
1392,12343.5,1986-06-14
3860,14919.7,1989-02-01
3723,1255.1,1994-10-25
4693,5675.7,1986-07-22
4152,3891.3,1996-12-31
5492,15013.1,1993-11-13
479,11892.1,2021-10-18
2500,9476.4,2020-01-05
5840,14114.6,2017-05-31
2497,17094.8,1998-09-08
6723,14721.6,1991-02-22
6736,1152.2,2008-09-16
259,7463.6,1976-05-11
1794,11774.8,2011-04-01
1267,6305.5,1976-11-25
797,4611.9,1978-07-22
6793,3133.4,2019-12-03
3518,11033.7,1976-09-11
824,12303.0,2000-05-23
586,5474.2,1999-09-01
2005,17268.5,2019-08-21
5631,16636.9,2022-04-08
2289,17379.9,1991-05-18
5527,13089.8,2015-06-13
3877,6702.9,2020-10-02
6982,14718.9,2014-02-23
5864,1787.6,2002-01-12
7861,6412.4,2017-08-06
7640,7035.8,1994-08-28
1931,2791.9,1996-11-07
6859,2871.6,2016-09-15
7715,10359.6,1989-05-12
5706,6179.3,2021-06-27
1108,14090.9,1974-07-11
2978,16560.0,2023-10-30
2167,9597.1,2010-11-04
6098,2618.2,2013-09-25
6700,4618.2,1992-08-31
2027,3634.8,2005-11-21
7558,6775.2,1999-05-20
1254,13263.7,1978-09-20
6092,7416.9,1985-04-28
801,18344.5,1980-11-01
6097,10686.5,1984-10-31
2572,17823.2,2014-08-15
2481,7877.0,2023-01-14
4592,9020.6,2021-09-11
5565,9224.9,2022-05-06
2017,13521.6,1970-02-20
4585,16242.1,2005-11-26
6449,9412.4,2017-12-31
4941,7800.1,1977-07-20
2581,3810.8,1979-01-16
4239,7461.0,2015-11-05
7664,533.0,2017-10-01
863,19218.0,2021-03-29
7393,18901.4,2004-04-23
7239,7130.3,2006-01-06
219,8200.3,1997-08-12
5982,2805.0,2014-09-02
5249,17504.3,2005-09-24
7103,9735.8,2008-10-02
2653,18476.5,1979-06-06
355,3235.7,1997-09-05
6339,9828.0,1976-07-19
3855,19703.0,1991-06-22
3750,841.3,2011-01-19
5464,10662.9,1990-05-22
638,14593.2,1977-03-31
7539,15383.1,1992-08-29
3529,3069.1,1973-04-07
1693,5155.0,1994-12-13
7751,10430.2,1971-01-10
1726,2603.5,2014-12-14
5122,10013.6,1998-10-28
7027,11084.9,1994-11-14
2482,14663.0,2007-08-22
310,2852.7,1995-06-21
3864,15668.5,1981-08-05
1309,10844.0,1990-08-22
7757,6145.8,1988-05-27
7354,3170.2,1979-03-13
7470,14176.8,1981-12-08
5677,11118.2,1994-04-18
444,3649.1,1989-06-02
7543,14064.6,2022-07-19
4160,5640.7,1970-08-12
4687,11354.6,2023-02-17
7300,11456.3,1979-01-15
3138,19278.0,2020-04-21
3218,7987.6,2020-06-07
6145,16503.2,2015-11-01
3113,16549.9,2011-06-17
7148,9729.7,2009-09-14
3416,6512.3,1978-10-16
1039,15287.9,1995-10-28
2870,8863.1,1999-12-28
7686,19102.0,1976-10-14
6825,9176.4,2016-05-22
7381,10293.8,2019-04-05
539,8035.3,1975-08-19
6525,18696.9,1989-06-12
2507,15428.8,2023-08-03
5425,15410.1,2002-02-27
24,2690.7,2009-09-24
5501,673.7,2008-01-11
152,17713.1,2021-02-22
7149,7689.3,1988-09-30
6422,11012.1,2013-02-11
7970,16722.0,1971-02-07
1997,13775.0,1971-12-14
4655,13047.8,2007-01-09
3897,1170.2,2011-03-17
2668,16349.2,2007-12-07
1343,19074.7,1993-10-29
4257,792.3,2018-02-13
3336,10048.5,2003-01-15
5480,7317.6,2002-04-22
7271,16752.1,1972-08-30
4687,16269.9,2017-01-17
6890,10117.3,1991-10-03
97,17144.7,1987-08-22
1732,14843.1,1997-05-24
582,11616.3,2014-07-12
811,7753.2,1999-05-13
5329,5574.8,1987-08-17
6280,6104.4,2017-10-10
4953,5581.3,2021-01-08
3506,7949.6,1989-05-19
4914,3859.6,2016-12-25
3250,14170.2,1973-04-14
2481,15913.9,1986-08-09
1203,16088.7,1982-07-04
1072,1425.5,2006-12-05
1430,5949.2,1992-11-24
3690,17478.6,1986-11-01
1889,11105.6,1998-01-20
6603,16018.7,1972-08-24
7435,6489.9,1977-01-08
3618,16752.8,1982-11-13
313,16691.7,2015-03-28
3885,18571.9,2016-10-28
4840,17563.5,1995-06-10
4616,3295.5,1972-09-24
4497,17358.1,1984-02-18
4511,18675.7,2005-01-26
2778,13161.7,1978-05-11
5824,16155.0,1975-04-11
2968,3509.8,2019-10-05
3465,3371.7,1986-09-03
7171,3376.7,1989-07-23
5264,2084.4,2009-04-17
2178,9666.6,1981-05-28
5942,18270.2,1985-11-28
6162,4137.5,2021-05-27
3466,630.6,2014-03-16
4806,6765.6,2002-11-13
4196,19221.5,1981-05-16
1894,17591.5,1976-01-16
4095,4451.0,1992-10-19
1998,17701.7,2010-03-21
1634,8505.0,1973-12-17
4717,14359.4,1976-09-01
7203,13825.3,1985-09-10
1626,18435.6,2016-04-25
4161,14581.0,2019-01-21
5415,16404.9,1990-04-02
4449,16283.4,2022-12-15
5228,2747.2,2014-05-30
6583,3750.2,2006-03-20
2024,6502.1,2007-06-21
4298,2147.3,1975-05-05
7067,10233.8,2009-08-10
4306,15873.6,1988-11-20
1886,5345.8,1973-05-17
5937,14061.3,1995-06-25
3767,3782.5,1980-03-12
4171,14707.5,2022-02-20
6328,7153.5,1977-04-20
4918,7478.2,2010-12-29
5464,5137.6,1984-06-18
3741,8222.5,1986-01-03
573,6962.8,1998-05-08
1726,18098.3,2004-08-12
6986,605.8,2015-06-08
1876,15655.6,1979-04-18
6882,824.1,2007-07-24
7925,7947.0,2005-08-29
7942,5307.8,2016-06-14
2287,10176.7,2000-09-15
6472,3390.7,1973-10-31
2450,18822.2,1995-06-14
3195,7721.8,2014-01-07
6852,6477.9,1982-07-23
2652,7584.4,1995-06-19
3717,13430.1,1996-06-22
4064,17085.9,1987-04-25
2801,10557.5,1981-08-09
3042,18293.9,2013-08-31
7607,11464.2,2002-08-29
4821,16558.5,1982-05-27
3554,3358.1,2006-03-17
4822,9929.7,1980-05-29
1705,2225.5,2013-04-16
4837,4314.8,1993-09-24
2688,11913.4,1973-10-16
2643,19831.9,2013-04-28
3523,18545.9,1999-11-22
3399,16877.4,2010-03-25
7619,2890.1,1990-04-27
1490,7299.4,2018-06-18
2311,8793.2,1978-12-15
1167,1456.8,2013-03-12
4606,707.3,1974-05-18
3120,17101.7,2017-06-04
5000,17928.6,1976-09-30
2436,19890.3,2015-10-28
41,19153.4,2011-11-15
7745,7000.1,2011-03-21
4703,4627.4,1982-03-09
173,15120.6,2016-08-25
1581,566.6,2001-11-07
6186,9009.0,1992-04-26
228,16288.9,1970-08-08
4905,7615.5,1975-02-02
6159,2125.3,2002-02-14
3459,7968.2,2023-06-17
5439,8333.5,2016-11-05
6671,1361.0,2011-03-09
2091,9452.8,2015-04-09
1823,4567.7,2017-01-09
876,15024.7,2018-12-01
7085,6594.2,1972-03-12
770,6261.6,1970-01-02
1081,3852.9,2005-11-16
3740,16093.7,2006-02-17
4184,6329.0,2010-12-01
3155,13651.3,2005-01-09
1595,1671.8,1996-06-01
4755,18532.1,1989-11-02
367,7118.3,1987-07-06
1729,19885.6,1997-12-27
1599,4218.8,2014-01-19
3030,7964.9,1988-04-27
3395,7094.6,2013-05-21
5841,5183.2,1997-04-04
6691,8367.8,1993-10-17
4655,4445.5,2018-09-01
3021,12332.6,1972-06-26
2411,6443.2,2013-01-06
1938,16588.9,1981-04-02
127,8014.7,2011-02-07
1125,12359.1,1978-10-08
7533,11718.0,2006-10-10
2668,14903.0,1991-05-16
7322,9323.5,1986-12-08
7235,6453.6,1977-12-23
4372,7331.1,2013-03-21
2714,2124.1,1995-03-13
4829,19822.8,1986-05-15
223,10742.5,1999-04-25
2503,11446.8,1985-06-15
652,18366.4,1993-08-07
7037,8705.8,2007-11-04
6039,17618.4,1974-02-27
6191,7132.4,2017-08-28
1923,12429.9,2006-05-09
4914,5152.8,2016-03-28
2833,19989.8,2021-07-24
1587,1927.0,1994-05-26
6761,11328.3,2004-04-24
3291,5711.7,1972-12-04
4098,10615.6,1988-11-29
2010,6336.9,2001-09-23
7611,1019.0,2023-09-18
5022,17626.9,1991-12-14
482,16284.4,2005-05-16
1628,1628.6,1987-05-26
7611,16424.5,1974-01-19
7738,13110.6,2004-03-24
1983,10395.7,1970-12-22
7539,8013.4,1975-07-20
1625,3448.8,1995-04-30
5203,3366.8,1974-08-27
4925,7454.8,1981-08-25
2465,19433.5,2010-08-02
2572,1674.3,2023-03-03
4584,17197.3,2015-04-10
1342,2117.2,1996-03-01
3605,7442.6,2014-01-05
5614,13159.4,1981-04-23
3326,1638.3,2004-03-15
5852,16685.6,1990-09-15
463,886.1,1999-04-06
909,12623.2,2002-12-22
7752,9140.6,1998-10-14
3638,11572.4,2007-11-15
2955,8264.7,2016-11-12
1619,2316.3,1990-10-27
4659,11939.5,1995-03-08
287,14207.0,2003-10-14
5395,16144.6,2009-03-15
3504,7315.2,2003-03-08
5192,6257.9,1986-10-20
3203,6963.3,1978-03-30
7957,10004.7,1996-12-20
6814,2653.6,1992-06-25
7936,17439.8,1974-07-01
3577,4168.2,2001-11-14
2607,19492.0,1986-12-15
5359,6838.3,1995-06-09
7458,2267.9,1980-01-25
4026,4542.7,1972-03-20
1106,17688.7,1995-11-09
6147,8132.1,1989-11-07
253,12312.6,1975-02-23
1603,6118.1,1995-10-17
3442,5484.8,1989-03-20
2483,15623.0,1970-11-28
2589,4135.9,1987-06-29
5664,13624.5,2011-06-02
618,13669.1,2008-02-29
7404,9593.9,1991-10-05
4723,8420.0,1983-04-10
503,10978.8,1998-11-04
6774,13701.6,1970-03-12
1001,18256.0,1987-12-13
441,531.2,1985-09-01
3362,11729.2,1981-12-08
5919,2969.4,1980-11-19
3444,681.7,1996-08-19
3286,7700.7,1992-07-08
6035,4679.7,1983-12-06
1208,9234.2,2010-07-26
5393,5770.4,1994-12-16
2975,539.2,2020-01-12
6139,19154.5,2018-06-25
662,8617.0,2004-03-27
577,12721.2,2020-10-22
1163,7218.0,1979-08-17
589,14439.4,2015-12-17
3862,16852.5,1981-04-25
7041,15108.4,1972-12-06
3103,14311.1,1983-06-07
7657,6632.0,1998-01-13
6606,19429.9,1990-10-07
1996,9469.1,1987-08-15
1645,18650.2,2000-04-25
2004,11043.3,2000-11-09
3964,15912.3,2003-12-09
4374,7477.9,2012-07-18
6082,10456.2,1986-02-24
5200,16649.4,1987-06-30
2707,15997.5,1983-01-18
2663,12884.8,1990-12-22
5882,6414.1,1989-06-26
629,11033.8,2003-09-03
4382,10881.5,1976-03-21
543,1402.7,2006-12-27
4197,12221.9,1987-02-23
2336,6286.0,1989-10-08
3672,19948.4,2007-06-17
3493,16204.9,2016-04-14
4631,6386.9,1987-08-02
6154,6145.5,1986-06-07
2798,8741.8,2001-11-12
6140,9266.3,1980-10-26
3701,9770.6,2022-11-14
536,1584.0,2014-05-07
5771,10355.6,1992-02-29
6622,2692.9,2018-11-03
1340,12625.1,2003-06-02
7986,12678.1,1995-11-21
5447,19317.6,2018-04-10
5827,17738.8,1982-04-20
7458,14754.1,1985-02-09
7903,14874.8,1970-05-01
5392,19230.2,1976-04-04
1452,7674.7,2008-12-30
3295,13013.2,2005-10-21
3250,14583.4,1970-01-29
2433,13449.0,2014-12-19
2157,15272.7,1989-11-19
859,4922.9,1975-12-09
3229,15315.4,1995-03-25
3301,8437.8,1999-03-02
2969,12736.9,1972-09-20
500,19085.4,1971-03-10
6379,11392.6,1984-04-02
6044,14275.2,1994-03-24
6813,19518.1,1996-07-14
4053,5678.8,2009-05-29
4077,16203.1,1998-02-17
2980,8607.6,2000-02-26
3403,11653.3,2008-07-03
648,13504.7,1995-04-20
1535,19834.0,1993-03-31
3626,19798.4,1987-03-02
2638,1181.4,1979-08-05
5515,9831.2,1999-11-11
5870,7612.3,1970-04-15
5049,3685.7,2002-05-27
5053,12025.9,2011-09-25
681,15908.0,2015-07-18
5182,6211.4,1992-12-05
6281,16089.4,1970-01-31
3678,12657.2,1993-02-26
5888,12155.7,2023-12-10
6165,15450.1,2023-02-06
5592,3153.9,1996-03-28
6909,2538.5,1986-06-23
3761,7284.1,1970-11-04
5374,4142.8,1980-04-25
1127,19259.7,1977-03-09
3668,12644.3,1990-12-19
1477,12090.1,1992-08-19
3949,6087.1,2010-01-06
1281,3748.0,1996-12-12
5147,3413.2,2011-06-17
1197,19212.4,1970-11-22
4025,6628.2,1992-09-26
1246,7434.6,2021-06-03
3222,11975.1,1995-06-21
2395,6647.6,1978-02-07
429,9478.7,1988-11-04
830,3767.3,2015-05-04
4657,686.7,2003-02-08
6542,3766.5,2006-01-26
4371,4397.1,1978-10-09
5008,16941.6,1975-12-01
6121,5351.7,1977-06-01
4051,3846.9,1981-01-12
2840,17593.5,2010-03-12
3544,9085.7,1980-06-07
6171,2916.2,2023-03-07
6954,16579.5,1992-07-27
7789,5049.0,2002-11-13
7027,10206.4,2009-11-06
1073,14620.1,1973-08-21
5705,18114.4,2018-08-23
1178,15350.1,2022-09-02
4552,2199.4,2015-12-12
203,8760.7,2006-11-16
417,12072.2,2015-02-05
513,8746.4,1974-04-05
1812,18828.4,2008-06-17
938,2962.9,1993-05-09
747,6768.0,1994-05-17
561,17910.3,1991-10-11
578,6388.9,2021-12-18
3182,12637.5,2023-03-18
5329,14630.4,2003-07-01
3864,3928.2,2003-04-17
3127,2284.4,1982-05-11
5851,6100.5,2019-02-19
2550,5926.0,1973-08-27
375,7277.6,1970-04-06
4501,8503.7,2002-04-04
6751,13132.9,1995-11-23
3944,5845.8,2009-06-30
3377,11990.7,1972-09-12
3452,2141.0,2000-02-24
5152,10872.3,1996-10-20
63,1687.4,1972-12-22
5067,8706.4,2000-02-10
7018,15147.7,2014-05-13
1952,19988.9,2019-01-17
2520,1782.2,1996-01-01
1180,3301.2,1972-12-31
7260,7710.6,1980-04-23
318,6326.6,2013-05-23
49,1133.3,1978-06-07
4594,5526.3,1974-01-21
5854,5056.3,1972-11-01
6865,2293.0,2002-07-07
3041,3854.5,1995-03-08
5847,14682.5,2002-10-02
2280,17049.9,1980-04-26
6328,15454.5,2021-12-18
3412,14166.3,1984-04-25
4229,3428.7,2013-03-07
405,16306.7,1986-10-26
4358,4521.9,2001-01-14
1995,778.6,1990-07-31
2268,4571.7,2015-03-11
3842,16111.1,2017-09-25
762,15289.5,2020-12-27
6903,5570.1,1997-03-26
654,3055.1,2014-02-15
2764,4891.3,1980-01-30
3361,17716.9,1980-08-26
5274,2878.8,1999-07-30
5037,11608.0,2021-08-29
5913,9855.4,2008-01-28
6511,6062.6,2023-10-17
1436,1771.2,2020-03-09
4458,13813.3,2019-05-25
1333,14374.7,2003-03-03
7113,12071.1,2016-03-22
2523,7266.1,2003-09-21
6639,12651.9,1989-06-06
2349,1506.7,1999-11-03
1287,7109.1,1991-07-27
3654,9834.0,1979-11-19
7634,4644.1,2023-01-21
4951,15199.5,1992-05-28
5262,5470.8,1985-06-25
4340,5026.6,1976-02-18
2987,19177.5,2017-11-02
7503,17133.9,1990-11-15
7549,3397.9,2009-12-02
4212,11546.7,2006-03-02
5068,1711.0,1981-02-15
4985,809.8,2021-08-26
7219,7907.0,2019-04-06
2522,13934.9,2004-02-19
4990,1493.0,2006-11-15
5765,2836.0,2021-11-23
