object_id,creation_date,payment_term,total,consumer_id,consultant_id
521,1981-08-14,1987-10-14,7547.1,6379,5168
522,1995-03-17,2002-07-10,9738.5,6963,5596
523,1995-09-25,2012-12-28,8778.2,4504,3788
524,1996-01-24,2017-03-06,1352.8,5672,2771
525,1974-04-03,2019-02-21,2556.6,4668,3077
526,1990-10-18,2000-10-22,8641.8,5493,3951
527,1991-06-18,2002-01-25,9542.4,4575,3496
528,2014-08-24,2019-08-07,4367.5,4359,5489
529,1976-06-17,2007-05-06,5590.9,6272,856
530,1990-07-04,2002-01-30,3394.4,6084,4126
531,1982-01-24,1991-08-19,5062.3,5425,4532
532,1972-05-14,2022-12-22,7846.8,4874,5582
533,2007-11-26,2022-03-19,3174.3,6780,309
534,1989-09-16,1993-01-07,9133.9,4982,3596
535,1972-05-21,1994-03-24,695.2,6038,1564
536,1998-04-17,2018-09-18,3373.1,5032,4021
537,1986-10-17,1997-10-24,4780.2,5545,1987
538,1988-09-13,2012-09-24,672.2,6868,3915
539,1976-03-15,1987-03-07,8742.4,6600,3534
540,1994-09-06,2003-11-14,1505.5,6281,5497
541,1976-03-05,2009-01-11,1529.5,4087,3460
542,1976-08-12,1979-08-26,6697.8,6906,5371
543,2017-02-23,2018-10-20,2945.8,5641,5646
544,1979-12-21,2012-07-01,7334.4,6698,250
545,2004-04-07,2017-04-03,5796.7,5583,750
546,1972-09-18,1979-02-23,7943.3,6155,2342
547,2021-02-15,2023-04-27,3727.1,5395,4536
548,1973-04-01,1997-12-08,8703.6,6334,4852
549,1990-01-26,2007-05-20,1407.5,6576,5587
550,1988-02-21,1999-10-26,2331.7,4581,1157
551,1988-11-07,2001-08-14,7450.0,5464,5603
552,1970-06-21,1985-11-25,7917.0,4189,4192
553,2003-04-02,2020-04-07,6697.3,5749,5407
554,1992-08-20,2008-11-26,3368.4,5757,5328
555,1972-03-25,1999-02-18,4449.7,4509,5217
556,1982-09-07,2003-09-20,1016.4,6503,5749
557,1990-12-27,2023-02-10,7199.5,4195,4077
558,1982-01-10,1998-06-02,5246.2,5343,364
559,1972-08-24,2014-12-31,2015.1,5540,4227
560,1986-09-10,2006-05-19,6011.2,4825,5470
561,1984-11-18,2012-01-03,2007.6,6310,156
562,1975-01-20,1992-06-13,7165.1,6643,809
563,1974-05-10,2003-11-15,7956.7,4783,360
564,1978-12-06,1998-04-20,5864.3,6172,2992
565,1987-02-25,1993-08-22,3701.4,6171,5859
566,1985-04-07,2019-08-13,6529.6,4317,2518
567,2009-04-04,2023-01-28,9891.8,5558,2978
568,1974-09-24,2013-09-18,7044.3,4112,3565
569,1978-06-18,1995-03-25,1069.2,5955,1309
570,1976-06-14,1978-10-28,7612.9,6964,3337
571,1977-04-19,1989-01-14,5780.6,4071,1756
572,1985-11-14,1993-06-03,5971.4,6154,2135
573,1986-02-26,1995-12-15,9966.0,5770,2840
574,1974-05-16,2017-11-12,2089.9,4511,1890
575,1981-05-10,1985-01-26,9697.2,5493,1496
576,2012-08-21,2014-12-03,3571.2,5902,4751
577,2020-10-07,2020-12-20,5980.1,5731,575
578,1982-06-24,2015-05-01,8459.0,4507,1430
579,1990-05-08,2018-09-23,1912.8,5437,4830
580,1992-01-24,2021-04-07,4263.4,4051,2176
581,2010-09-02,2020-07-03,4498.4,5518,787
582,2020-06-05,2023-12-03,7557.3,6559,952
583,1971-08-26,1999-08-19,9406.8,6030,2481
584,1975-03-27,2012-04-26,2614.6,5564,4933
585,2000-07-06,2007-02-16,7537.0,4336,2994
586,1981-06-05,2006-07-29,1917.7,5897,5620
587,2004-07-27,2022-08-06,5867.7,6271,2458
588,1996-03-24,2001-04-08,5932.6,4981,5426
589,1971-09-04,2020-11-17,5565.6,5956,5285
590,1982-07-22,2015-09-27,5664.2,5807,889
591,1972-02-20,2023-10-20,7484.5,6471,3704
592,2014-11-08,2016-07-03,9432.4,6048,5960
593,1989-11-15,2020-04-25,8139.2,6750,4921
594,1985-08-12,1993-11-06,7502.0,4208,1218
595,1970-09-25,2017-12-07,4481.5,6730,2772
596,1981-08-17,2019-10-04,3195.0,5874,3327
597,1981-07-16,1990-05-26,1308.1,4217,4937
598,1972-03-14,1976-12-12,9038.7,4604,3616
599,1976-02-17,1995-03-16,5804.5,4747,257
600,1989-05-25,2016-08-08,6489.2,4775,314
601,2001-08-06,2015-02-10,860.6,5636,3291
602,1984-03-12,1994-07-29,6882.0,5050,2132
603,1994-12-21,2003-08-08,8000.7,5403,3780
604,1982-02-20,2003-07-20,6062.0,6620,1728
605,1986-09-14,2007-06-01,5484.8,6147,5239
606,2012-08-08,2014-01-13,1391.2,6204,2933
607,1970-04-12,1990-12-24,9802.7,4716,2141
608,1986-11-07,2005-03-06,8019.7,6994,1083
609,1980-03-31,2001-09-12,3844.1,6274,929
610,1982-05-09,1994-10-03,1360.1,6291,1891
611,1985-04-28,2011-07-03,4917.4,4648,1406
612,2013-05-10,2015-10-26,7183.6,4960,4839
613,1990-07-01,1995-03-24,980.3,6741,869
614,1978-03-30,2006-05-16,1398.5,5903,1213
615,1993-05-12,2005-01-03,1027.5,4127,5223
616,1984-04-04,1989-06-03,5553.0,5338,2341
617,2006-11-01,2012-01-11,4881.0,6455,3370
618,1983-11-26,2013-04-05,5642.1,4122,4302
619,1977-12-10,1993-08-11,6976.8,6239,3063
620,1981-02-18,1997-08-16,9917.9,5553,111
621,1980-04-01,2008-02-22,3463.7,5825,3036
622,1982-09-15,2002-09-01,4329.6,4702,1664
623,1973-11-21,2017-05-30,736.7,6357,1139
624,1991-05-26,1993-04-13,3005.5,4188,2186
625,1993-06-11,2003-06-27,2409.0,5675,4405
626,1976-10-16,1983-05-02,1947.9,4881,1106
627,2013-11-26,2019-08-12,3477.9,6934,742
628,1978-03-25,2013-08-18,1670.6,5016,4739
629,1982-04-10,1984-10-15,2890.7,4895,1733
630,1987-07-13,2007-04-24,4985.6,6353,1383
631,1980-07-29,1992-05-05,4409.5,5303,5107
632,1989-02-27,2003-05-09,6169.1,4928,5927
633,1980-02-29,1985-11-06,5482.7,4748,5784
634,1999-07-14,2015-03-08,5869.9,5200,1809
635,1990-10-24,2017-02-15,3914.8,6772,600
636,1972-06-05,1985-04-17,5905.1,6302,5883
637,1971-09-15,1992-03-26,7062.5,5888,3688
638,2000-07-29,2003-08-17,3338.5,5019,2693
639,1986-09-12,2000-02-06,4171.7,4463,2275
640,2004-05-03,2022-02-16,7814.1,5148,782
641,1972-04-24,2007-08-14,1684.6,6096,367
642,1987-02-07,2008-11-04,8332.6,6884,378
643,2016-02-23,2022-10-09,7146.1,5144,1442
644,1975-08-15,1998-10-14,2365.9,6920,3212
645,1993-12-02,1997-12-09,858.7,4315,816
646,1990-08-30,2015-05-27,8873.2,4315,1549
647,2006-10-27,2011-07-17,565.6,4527,5814
648,1977-04-13,1993-08-15,9697.9,6307,5715
649,1979-06-07,1995-08-25,7795.0,6005,3145
650,1994-08-31,2016-03-11,8997.5,5375,3410
651,1995-01-13,2010-01-13,3651.3,6580,1464
652,1994-04-21,2000-05-31,660.0,4822,4794
653,1988-07-14,2004-01-26,4807.9,4917,1141
654,1970-09-17,2012-03-19,707.8,6133,5589
655,1985-08-22,2006-04-13,2798.2,5155,4487
656,1996-09-12,2013-06-16,1383.1,6935,55
657,1973-07-10,1983-08-24,6016.7,4858,3106
658,1970-06-24,2017-06-18,3789.1,5324,508
659,1996-05-12,2019-04-27,1444.4,5791,1574
660,1971-09-28,2002-01-23,1950.5,4976,647
661,1973-12-27,1986-12-27,8378.0,4493,645
662,1988-08-16,2022-08-11,8934.9,6082,3799
663,1989-04-01,2007-11-14,4677.8,6482,3074
664,1976-07-26,1977-08-22,4714.3,4945,4638
665,2018-04-13,2019-02-10,3275.7,4264,902
666,1983-01-17,2016-07-31,8935.7,5574,4913
667,1987-05-05,1995-01-29,8125.6,6558,5515
668,1977-04-29,2016-12-29,8153.8,4291,993
669,1977-10-22,2023-11-25,6973.3,6302,4278
670,1996-10-10,2000-07-04,7917.2,4695,845
671,1993-02-19,2008-03-01,4749.3,4898,2164
672,2011-03-12,2012-04-23,2283.9,4881,366
673,2003-06-10,2006-06-29,2408.0,5342,4545
674,1993-09-22,2003-07-12,1116.7,4458,2959
675,1979-01-27,1979-04-08,7950.5,4290,349
676,1985-05-12,2020-11-26,6529.7,6778,2752
677,1975-08-01,2002-07-02,7132.5,6532,1767
678,1973-01-14,1983-08-04,5288.0,6560,4580
679,1993-03-09,1998-04-13,4800.7,5252,3028
680,1973-04-25,2022-05-23,9662.7,6866,3743
681,1985-07-12,2020-10-22,939.4,6746,2164
682,1973-02-11,1975-01-30,6048.3,5471,4477
683,1995-07-10,2011-10-30,900.2,5806,231
684,1997-08-31,2006-07-17,3578.0,5126,2266
685,2011-02-13,2021-12-25,8901.5,4919,1186
686,1970-05-19,1977-01-14,5027.1,6265,5665
687,1978-06-06,2006-06-07,8158.3,4346,3530
688,2012-05-30,2021-08-24,5677.0,4703,598
689,2005-05-15,2022-02-21,2376.3,5038,2656
690,1984-05-11,2019-04-01,3884.5,4663,4877
691,1973-10-19,2017-01-08,3477.8,6444,2955
692,1987-09-15,2014-01-27,2227.0,6128,4400
693,1970-09-16,2021-12-19,2738.6,5796,1121
694,1997-10-20,2015-03-04,9001.4,5320,3846
695,1993-11-13,2003-02-04,7365.3,5864,4883
696,1980-10-30,2016-12-01,5349.4,6944,1346
697,1979-03-25,2001-06-07,5199.7,6862,2262
698,1986-01-23,2002-03-14,1232.7,6304,4710
699,1975-11-01,2009-07-29,5935.9,4483,2635
700,2018-02-21,2019-05-10,9233.4,5603,5166
701,1973-09-11,1978-02-27,7327.0,4602,597
702,1980-08-03,2012-06-08,6979.8,4350,1689
703,1970-03-12,2010-02-06,6709.9,5701,4538
704,1998-12-13,2011-12-22,7963.6,5021,2350
705,1979-01-10,1984-08-06,7247.7,4316,3122
706,2005-10-02,2019-10-08,4455.6,4140,4219
707,1984-11-18,1993-09-06,2399.9,6973,1631
708,1979-11-15,2017-01-07,2442.7,6597,3801
709,2003-02-22,2006-03-17,9074.0,6742,1333
710,1979-04-13,1999-05-16,598.4,4722,3366
711,1998-03-14,2003-06-15,9613.3,5379,4195
712,2009-01-15,2010-12-19,4090.8,4107,2519
713,2004-06-10,2011-05-13,8732.5,5996,542
714,1999-08-26,2001-12-18,4601.0,4907,4794
715,1972-03-14,2015-10-20,7133.0,4508,4192
716,1985-06-03,1991-03-02,4663.3,4559,1441
717,1987-04-30,2018-04-01,682.3,6412,108
718,1971-01-12,2014-05-27,6212.1,6450,3150
719,1979-02-12,2019-05-10,2999.3,4762,2638
720,1993-08-12,2006-10-10,7216.0,6329,3845
721,1970-05-08,2013-04-18,6071.1,4659,4652
722,1988-12-21,2018-12-07,8534.4,5787,3934
723,1994-07-31,2006-10-09,9204.3,5545,3316
724,1971-01-23,2011-04-10,4966.3,4858,2972
725,1978-10-07,2021-08-20,5794.7,5478,1990
726,2008-11-19,2015-11-29,9842.6,5166,1808
727,1978-09-03,2011-08-03,7528.8,6034,4179
728,1977-04-17,2006-01-16,6704.8,5342,704
729,1980-05-23,1987-04-04,5162.4,6888,4767
730,1992-11-29,2019-12-28,7560.9,4728,5359
731,1986-07-29,2006-01-17,4529.8,5978,3759
732,2002-03-02,2020-03-26,4424.3,5375,1991
733,1987-11-16,2005-09-13,4950.6,6124,5928
734,1974-07-22,1976-03-06,1260.3,6222,4258
735,1971-08-26,2023-07-13,3476.9,5047,1420
736,2016-07-05,2022-12-22,9441.6,6566,5094
737,1986-07-28,2023-03-13,5839.6,6707,862
738,1971-08-02,1987-03-31,1711.6,6565,2226
739,2010-09-10,2023-11-20,9510.3,6018,5720
740,1973-02-15,1993-02-19,2657.8,5995,3410
741,1976-01-11,1989-10-28,3564.6,4204,2201
742,1991-04-25,2019-09-09,8810.0,4774,1759
743,2007-02-01,2023-09-29,9487.5,5131,2873
744,1993-01-07,2021-05-06,7297.4,6908,2746
745,1998-01-17,2010-03-03,5681.0,4615,4890
746,1973-06-15,1990-01-21,7720.5,6291,1368
747,1994-09-23,2021-08-21,5568.8,5358,4998
748,1975-11-13,1981-03-10,1797.1,5421,2305
749,1983-12-01,1984-08-26,550.7,5698,1577
750,2010-02-05,2020-04-28,9342.2,4507,990
751,2003-12-26,2004-03-04,8396.2,4047,1130
752,1972-05-02,2022-03-31,4657.4,5353,2599
753,1992-12-05,2021-05-01,9016.2,4230,2476
754,1979-08-04,2004-08-24,8542.6,6452,901
755,2008-12-25,2009-08-20,7309.2,6810,1156
756,1984-06-14,2011-06-24,5578.0,6462,1342
757,2008-01-27,2020-03-08,7772.7,6817,44
758,1973-08-29,2017-04-27,4840.3,6026,3087
759,1981-01-28,2008-09-26,1803.8,6418,3063
760,1975-08-10,1980-06-16,3587.3,6017,740
761,2012-10-25,2017-04-14,2735.4,6290,142
762,1998-07-08,2004-04-24,6332.3,5449,3271
763,1983-11-22,1990-05-01,7074.7,6810,3194
764,1970-03-05,2009-02-01,1489.6,5804,5184
765,2005-03-11,2011-02-10,8527.6,4637,2055
766,1974-10-13,2005-11-09,3890.3,5662,3354
767,1992-07-30,2005-04-14,4403.4,6257,4252
768,1972-06-16,2019-01-05,5472.4,6265,4702
769,2013-02-24,2015-06-13,2302.6,5760,358
770,1996-02-25,2014-02-27,3116.2,5109,5263
771,1987-08-10,2010-04-07,4984.4,5536,4910
772,1970-03-17,2010-09-06,5895.9,5835,262
773,1979-01-29,2011-02-12,3033.9,5349,5155
774,2006-11-05,2021-05-04,9842.6,5677,2527
775,2002-02-11,2023-08-12,3741.2,6411,1112
776,1971-12-16,1986-09-14,5723.7,6025,1270
777,1976-08-03,1982-03-21,4067.5,4774,2308
778,1970-06-04,2015-03-26,3250.9,4580,2945
779,1977-11-06,2001-06-24,1065.2,6954,4124
780,1981-11-03,1986-07-28,4186.2,5094,1142
781,1984-12-08,1986-11-26,4766.4,4960,5400
782,1973-03-04,1991-11-13,9639.1,5827,5975
783,1982-02-21,2012-09-26,5405.9,6443,4261
784,2004-09-27,2012-03-17,4004.9,4995,2481
785,1975-09-08,2005-05-27,4205.2,4111,4182
786,1980-02-14,2023-04-04,8287.0,4329,3191
787,1975-10-14,1979-10-16,3062.2,5578,4955
788,1993-10-22,2020-05-01,9824.3,6783,2526
789,1984-01-13,2005-07-18,3266.8,4607,3146
790,2017-04-06,2018-05-04,3741.8,5293,3233
791,2008-04-03,2018-05-09,6214.9,5683,7
792,1978-02-25,2003-12-17,3703.4,6973,2873
793,2001-04-28,2018-12-04,794.9,5783,5317
794,1981-02-26,2023-08-26,4764.0,4251,1374
795,1988-04-28,2020-09-04,5243.7,4822,2611
796,2003-08-19,2005-04-26,1595.6,4463,1994
797,1990-06-29,2017-01-08,6032.4,4447,3567
798,1978-01-05,2006-08-16,9102.6,6015,5643
799,1999-12-04,2019-07-26,1608.7,6747,4338
800,1982-04-23,2018-09-25,9826.4,6025,1894
801,1976-04-29,1985-06-24,3400.2,6826,3958
802,1988-07-07,2009-08-09,4319.5,4595,5962
803,1989-11-12,2004-01-13,3245.2,5175,82
804,1970-03-26,1990-10-02,7283.0,6781,1522
805,1996-01-17,2017-04-07,2824.1,6387,5031
806,1997-08-12,2019-08-10,8770.8,5101,3714
807,1986-06-10,1989-01-19,9372.0,4083,2306
808,1998-03-30,2020-06-29,9811.3,5927,3579
809,1982-11-16,2000-03-20,3529.6,4159,76
810,1978-03-11,2022-08-31,7042.3,4661,5988
811,2007-09-06,2008-03-24,7820.6,5642,2811
812,1975-03-16,2015-10-17,7197.9,4230,2275
813,1989-02-17,1999-07-11,5131.1,6893,4421
814,1976-10-21,1984-08-04,5268.8,4945,4978
815,2005-12-31,2013-11-08,6598.0,6166,636
816,1976-10-29,2023-10-05,4128.7,6836,368
817,1989-02-15,2020-10-31,3323.8,6944,169
818,1973-07-10,2000-12-05,7256.8,4084,242
819,1973-06-08,1980-11-09,2501.2,5358,4278
820,1971-08-27,2012-11-11,6914.3,6323,2457
821,1992-08-07,2008-06-11,7398.4,6565,1324
822,1980-10-04,1981-08-23,9652.6,5350,1309
823,1988-04-09,1994-02-27,8562.6,6964,4150
824,1996-05-21,2022-06-12,1081.3,5005,2352
825,1998-04-03,2023-12-09,8979.3,4732,1703
826,1972-03-18,2013-11-09,4659.8,6734,4327
827,1983-01-08,2007-09-18,1689.1,4930,3512
828,1999-03-31,2003-01-16,2240.9,5940,4401
829,2003-06-18,2013-10-14,7473.1,5017,1299
830,1974-08-26,2021-01-28,4935.9,6323,1222
831,1988-01-21,1990-03-15,5748.5,5113,5041
832,2002-05-03,2023-05-30,5365.9,6682,1122
833,1977-07-17,2023-06-15,8305.6,5448,4990
834,1979-04-16,1983-01-26,4747.0,5691,1618
835,1985-07-29,1999-05-30,2779.5,4513,3083
836,2009-04-25,2013-03-25,9883.2,6277,4188
837,1973-12-03,2000-03-14,9515.6,5941,449
838,2011-11-29,2015-02-21,6718.6,4397,421
839,1992-09-09,2015-07-19,9861.1,5618,3659
840,1973-04-22,1980-04-12,657.2,4129,4126
841,1976-01-19,1995-11-29,2494.4,6359,4309
842,1976-06-15,1984-11-07,8412.1,4974,550
843,1981-06-09,2011-01-17,6896.7,6200,2857
844,1981-06-21,1983-08-13,8050.1,4897,3717
845,1993-11-26,1994-12-28,1994.7,4932,2372
846,1972-07-21,1982-12-29,7849.3,5246,2254
847,1973-09-27,1998-09-04,636.4,5476,5840
848,2015-07-19,2015-09-28,7825.7,5957,4489
849,1980-08-15,2023-09-26,4250.1,4735,4255
850,2016-05-03,2022-10-09,8908.1,4519,5429
851,2008-08-14,2023-10-03,1864.5,5531,2744
852,1991-11-17,2004-01-23,990.2,5297,5296
853,1989-05-06,1998-12-30,3871.8,5457,283
854,1990-05-10,2013-03-27,8779.1,4184,4228
855,1980-02-13,1984-04-29,7441.8,5629,2095
856,1996-03-21,2004-06-04,5184.5,4805,3104
857,1983-04-12,2001-07-01,2984.2,4656,2742
858,1989-11-26,2007-07-11,1120.2,6862,5367
859,1979-07-26,1998-10-29,3494.5,4066,2777
860,2013-04-07,2017-06-02,9050.2,4906,1930
861,1987-07-05,1988-05-04,4481.2,6257,4417
862,1974-10-31,1975-02-27,1705.4,6100,1053
863,1980-03-14,1984-10-08,9053.2,5250,2114
864,1986-02-18,2017-06-14,7986.7,4788,940
865,1970-03-12,1981-02-26,1458.4,5394,5079
866,1998-01-06,2002-01-31,792.2,5984,3597
867,1985-04-10,2001-07-08,2088.9,6781,2190
868,1988-08-29,1996-10-06,6337.6,5035,2377
869,2003-03-14,2011-11-27,9032.3,5156,1027
870,1980-09-20,1993-11-18,8698.2,4266,5484
871,1995-02-13,2005-09-16,8632.7,6290,3900
872,1983-04-15,2012-11-13,3245.5,5218,2595
873,2013-12-10,2022-05-04,6331.0,5085,1678
874,1970-04-15,1986-01-11,9988.0,4489,2938
875,1991-07-12,2022-02-17,7963.4,4701,1814
876,1996-10-05,2020-08-22,6870.2,5110,4789
877,2012-09-15,2020-10-30,1035.2,5248,5262
878,2014-01-03,2021-03-27,1805.2,4843,2547
879,2001-08-06,2005-05-04,728.6,4291,1425
880,1993-01-07,2012-10-03,8410.7,6534,14
881,1976-07-28,1988-06-07,3025.4,6670,4797
882,1976-06-18,1992-10-29,9976.2,4361,1585
883,1970-07-14,2003-03-10,9627.8,6914,52
884,1970-08-16,2010-01-07,702.8,5705,1021
885,2010-09-01,2023-11-01,5593.9,5024,4085
886,1977-03-23,2000-07-25,4271.8,6071,5819
887,1982-05-25,1991-10-16,8535.0,5662,4291
888,1971-09-15,1988-06-22,1202.3,5354,4018
889,1991-06-19,2023-10-27,4927.6,5038,529
890,1971-10-24,1988-03-06,1560.2,6279,5268
891,1978-06-08,2006-09-23,9760.6,6963,1180
892,1972-09-19,2001-09-06,4737.3,4075,2359
893,1970-06-13,2011-09-15,1519.3,6044,4244
894,1991-08-21,1998-01-16,4324.0,6148,2737
895,2011-09-23,2015-06-27,1371.7,6522,1742
896,1986-07-12,1986-11-26,9404.2,6251,5481
897,1972-07-03,1996-04-24,2040.7,6736,3580
898,1977-05-04,2016-08-28,3522.8,5963,3060
899,1982-07-05,1985-06-08,8845.9,4088,121
900,1996-10-15,2011-02-27,9299.0,6194,3315
901,1974-06-13,1993-04-12,1419.9,5494,1480
902,1971-06-21,1977-09-05,754.7,5484,4116
903,2005-05-19,2013-10-26,6540.7,6007,4114
904,1986-06-23,2000-05-06,8696.3,5394,867
905,1999-09-23,2001-05-08,3698.9,4263,2847
906,1989-03-25,1993-04-30,6645.1,4098,4796
907,1978-05-21,1991-07-22,1352.6,4104,678
908,2020-08-29,2021-05-12,1521.1,4488,2756
909,1981-12-01,1984-05-24,1515.1,6620,3105
910,1975-01-29,2015-04-17,6515.9,6540,4757
911,2002-02-09,2009-12-03,8621.9,4326,4774
912,1996-11-08,2001-05-09,1089.3,4841,4907
913,1972-05-25,2012-05-21,2033.6,6723,2697
914,1972-05-03,1985-01-05,5890.9,6336,1198
915,1998-12-05,2015-01-02,7569.0,4620,2333
916,1975-07-31,2004-02-02,3945.0,4727,5006
917,1980-06-08,2010-07-08,8494.8,6926,5308
918,1997-02-05,2010-03-28,3857.0,6827,5486
919,1982-11-27,1999-03-30,6629.6,5671,3841
920,2004-11-30,2018-04-28,9452.9,4839,5019
921,2002-09-22,2015-03-04,4029.4,6932,10
922,1975-01-15,1980-06-29,3962.8,6103,5435
923,1972-09-30,2006-11-15,971.3,5236,957
924,1985-09-11,2013-10-03,5645.2,5776,2080
925,2015-07-16,2018-10-10,4666.0,4131,10
926,1981-09-24,1995-03-12,4299.8,6045,4229
927,1994-11-29,2010-12-08,8725.1,6955,5705
928,1976-07-02,2019-04-23,4969.4,5516,1977
929,1997-07-25,2001-07-13,9991.3,4377,3195
930,1998-02-04,2021-07-06,1898.9,6074,4872
931,1984-05-09,2005-12-13,9886.3,4350,4455
932,1990-02-27,1990-06-09,7306.1,4608,4162
933,1974-08-06,2003-10-18,8391.9,5974,3200
934,1993-06-27,2016-08-21,1340.9,5873,5226
935,2008-01-05,2023-07-26,8162.6,4718,3268
936,1980-08-22,1997-09-01,8270.4,5718,2387
937,1987-01-20,1998-04-06,3603.0,5642,655
938,1971-10-08,1982-07-10,9468.2,6094,2381
939,1986-01-08,2023-12-07,2465.8,5059,2660
940,1981-10-02,2009-04-27,6155.9,4369,2168
941,1990-07-01,2010-09-22,3862.6,5393,5891
942,1980-02-13,1998-01-13,1366.4,5733,3857
943,1976-02-08,2003-01-07,4108.3,4680,2058
944,2004-02-24,2009-06-27,2616.3,4236,2404
945,1991-10-29,1995-12-07,9779.0,5063,3229
946,2009-10-14,2019-04-21,8157.1,5710,3909
947,1993-06-24,2006-05-24,9585.8,6568,1291
948,1970-04-06,2002-10-16,1081.9,4741,2708
949,2006-10-04,2012-10-02,7464.7,6309,4581
950,1981-05-25,1993-02-14,8270.3,4335,2808
951,2005-11-25,2018-05-25,4375.9,5471,3504
952,1991-01-27,2010-07-21,2423.3,6716,2055
953,1987-01-19,2021-10-04,7735.6,4816,1890
954,1975-05-07,2013-09-07,5204.9,5637,5135
955,1988-09-10,1989-03-16,4793.9,4763,1835
956,1998-06-24,2002-12-17,9879.3,5354,299
957,1984-04-30,2006-02-26,2974.5,4847,4601
958,1974-12-20,1982-04-12,3925.6,6681,3724
959,2010-11-18,2021-12-02,8109.6,5731,1983
960,1975-04-30,1988-01-29,2616.4,6605,5143
961,1984-08-23,2023-04-19,5143.5,4391,3870
962,1975-12-13,1992-11-28,7214.4,6442,109
963,2003-02-13,2022-08-29,6968.6,4567,2939
964,1970-07-04,2015-02-21,7064.2,5683,1285
965,2012-02-22,2022-07-21,1608.6,6413,4439
966,1999-12-16,2006-02-16,899.0,5848,389
967,1994-07-14,2008-09-25,835.5,5643,1058
968,1976-06-26,1995-03-06,2083.5,6201,3484
969,1991-02-02,1997-07-23,5962.1,5232,881
970,1982-04-07,2007-10-11,8511.0,6701,1848
971,2017-04-28,2023-10-11,1578.6,5088,3895
972,1979-09-13,2005-04-06,2673.6,6436,3166
973,1980-11-05,2006-08-19,7958.2,6627,5176
974,1975-12-04,2007-04-29,5610.4,6822,3597
975,1973-11-09,2010-05-09,9840.0,5796,4285
976,1978-10-13,1995-03-17,1234.6,6285,5529
977,1991-02-20,2018-09-28,2007.7,6992,5370
978,1976-11-06,1987-05-26,6049.3,6326,4583
979,1981-11-27,2007-01-03,9170.5,6982,1357
980,1976-04-23,2015-07-03,7145.2,5699,329
981,1983-02-27,2013-04-08,9678.3,4157,5704
982,2003-01-09,2018-11-20,7750.9,6287,446
983,2002-12-07,2013-02-22,7478.8,6872,1721
984,1970-12-20,1994-09-11,6175.1,6496,993
985,1985-09-08,1987-12-17,4624.4,4311,2206
986,2005-06-20,2005-10-02,9762.4,4039,4263
987,1971-06-25,1986-02-12,8101.8,6452,2080
988,1998-11-17,2009-09-27,9920.4,4594,1747
989,1986-12-07,1995-12-23,7046.7,6072,5092
990,1994-05-24,2017-11-08,9203.3,4905,3011
991,1972-03-03,2020-03-08,3442.8,4661,1088
992,2000-11-25,2010-09-16,1246.6,5764,1297
993,1984-04-01,2008-05-17,4054.0,4997,5981
994,1976-02-19,1986-05-20,2348.8,5319,758
995,1989-09-30,1994-07-07,4524.6,6166,2739
996,2009-08-16,2011-07-20,9153.2,5614,3096
997,1978-08-14,1994-07-10,6967.7,5626,4552
998,1990-08-18,2023-04-13,1023.8,5289,1772
999,2006-01-19,2007-06-10,3913.1,5330,4577
1000,2002-06-06,2018-02-11,8880.5,5892,1487
1001,1979-12-19,1989-12-12,5102.9,5135,3528
1002,1970-12-09,1988-05-22,3586.1,4984,1607
1003,1975-04-07,2013-11-20,5651.8,4301,2979
1004,2018-08-05,2023-03-29,2258.9,6878,5642
1005,1982-02-19,2007-09-23,1178.7,6059,1783
1006,1975-09-15,2014-06-15,4247.1,5385,5770
1007,1981-12-30,1992-11-22,6414.2,6714,2356
1008,1982-11-18,2000-03-15,8294.5,5287,4728
1009,1981-01-11,1986-02-09,8097.9,6836,4396
1010,2009-03-18,2022-11-18,1310.2,5852,2101
1011,1970-07-22,1981-10-06,4532.1,4707,4484
1012,1997-01-16,2020-04-17,8370.3,4061,1363
1013,1995-02-12,2015-03-12,9097.2,5534,870
1014,1998-01-17,2015-12-14,7403.6,4005,4081
1015,1986-12-22,2023-01-17,6478.0,6286,1062
1016,1970-02-05,1985-11-20,5481.4,4998,2202
1017,1983-12-28,2006-08-26,5497.1,5074,486
1018,1986-02-26,1990-04-23,2067.2,4931,313
1019,1997-01-08,2007-04-13,6152.7,4282,5677
1020,1988-03-08,1993-12-19,6448.6,4274,326
1021,1989-09-12,2006-01-27,4627.8,5753,2903
1022,1994-07-11,2015-04-10,7525.8,5541,2399
1023,2013-01-06,2020-08-11,8677.7,6804,2779
1024,1973-05-23,1973-10-22,8471.2,5905,3959
1025,1972-10-14,1976-10-22,5235.2,5996,2167
1026,1981-06-09,2002-11-10,8742.6,6868,1103
1027,1978-03-26,1981-10-08,1021.4,5306,2454
1028,2000-10-08,2015-01-04,3382.7,6425,1223
1029,1981-03-29,1984-03-18,1689.4,6218,5614
