consultant_id,consumer_id,utility_id,consumption_volume,sum
2418,6416,4514,8100.29,19930.5
1547,4559,4632,525.69,58729.06
3620,5413,1556,2955.68,56357.78
1731,4006,3067,1233.36,27770.25
58,4803,5580,2041.64,57528.18
429,4559,4921,9519.34,55514.49
4496,6229,5971,8402.0,36105.11
3281,6861,5575,6102.22,76864.83
1223,5284,1370,2755.2,58681.19
3205,5434,1850,3174.68,38463.07
5907,6395,6961,9364.13,64325.82
4484,5457,4123,2165.7,73660.29
3953,5025,2078,6738.4,71650.55
1347,4715,2322,1718.5,56252.98
4555,4864,6098,5929.86,28001.7
2041,6569,35,5241.93,52579.1
109,4754,6019,8044.78,17670.66
1759,5692,5845,921.06,23089.22
2064,6667,1718,8595.18,14069.48
4380,4874,5683,784.42,31308.13
678,5444,6224,4812.29,36559.97
1554,5097,1864,4996.9,78814.75
3493,4625,3276,3092.09,11798.26
4601,4830,328,7341.16,49462.73
1652,5231,362,4733.42,21336.43
3604,4372,4931,3865.56,33669.83
2399,4054,2731,6898.51,26043.55
2319,5522,1489,7289.01,10006.56
795,4041,3597,5544.65,33485.45
1824,6752,3660,3245.25,14434.38
5678,4770,2418,1294.61,30639.71
262,6537,5592,4015.34,69809.95
55,5083,3479,2689.15,77960.15
789,5061,6572,7895.69,18323.96
1882,5745,3378,1852.47,16640.14
2682,6929,5324,4580.43,64151.83
1397,6859,1073,163.67,51312.59
2247,6559,1613,2818.99,16829.46
4756,6239,2135,7085.0,60719.51
3587,4328,436,5427.99,56206.34
1136,5515,5490,8534.04,25715.46
5396,6839,159,6141.48,31659.61
883,5724,3263,1107.51,77798.01
1861,6829,2652,4183.7,7777.01
4923,4449,6947,6453.51,45775.88
625,6103,2379,8884.47,5681.35
289,5253,1129,1559.34,19534.83
3184,5139,5520,4864.62,26670.19
4363,5914,5901,3942.33,76686.63
3534,5346,1854,7893.02,76111.92
3052,5195,5043,5748.5,45533.87
2342,5869,3046,4558.36,44565.03
5316,4241,5700,163.1,77571.32
3426,6838,4943,3301.49,47342.0
5151,5523,4545,3373.2,68136.24
5712,4231,465,1360.58,7741.56
4298,5667,2601,1907.58,40050.67
5863,4589,1455,1440.36,48473.2
3441,5867,1707,6998.08,26500.55
37,4639,755,7022.33,9049.11
463,4735,5165,6517.59,30446.27
5697,4205,3707,3945.19,33646.38
465,6254,6824,5755.55,55150.4
2666,5079,662,1969.41,49189.61
4211,5362,4824,9179.13,54143.67
920,5513,5469,5809.7,56445.62
127,4380,4616,3584.44,5290.25
5114,6227,333,5608.67,46884.94
4534,5211,6540,3918.73,53276.75
4028,6697,5979,381.67,66759.12
2628,6654,6537,2691.72,29802.69
2976,5241,910,7344.33,51316.28
1777,6394,6460,8417.8,21467.53
4662,6878,4542,2748.63,36278.28
334,6052,5841,5159.46,2426.34
5124,4132,1168,6107.01,68095.71
2611,6834,2282,2890.7,1825.08
4065,4491,5074,7405.87,27735.72
2127,6725,3521,2050.99,10812.96
190,4509,5774,645.41,19128.62
4032,4398,1287,3819.55,28961.61
5446,5643,2640,4081.88,55792.74
2492,6932,7006,117.37,67413.94
4842,5363,418,4453.95,12322.77
4422,4543,6414,275.08,53025.79
663,5038,4090,2765.82,13289.48
4767,6926,3184,9075.85,1621.1
1325,6738,889,7672.68,52049.35
4581,6274,6343,1766.73,42331.45
2312,6249,918,8043.64,34922.82
4375,6752,68,5836.43,38754.72
2161,4071,1603,54.26,10325.67
4158,5338,2455,6404.32,5673.66
1635,5994,3703,3193.93,37673.56
1991,5843,1795,9196.7,31242.62
5576,5890,1914,6713.54,45153.85
3075,4762,2289,2122.02,57840.04
1262,6398,3111,742.52,78896.53
4772,4391,6962,2383.57,10952.9
78,5573,583,6149.91,53033.84
1379,4750,2635,6409.65,12412.32
4219,6425,3153,1607.37,37903.1
3010,4211,5460,6513.92,2658.29
4713,4455,3178,4487.18,53686.39
1903,5792,6492,3100.63,59017.12
1465,6145,3614,5697.6,47969.7
1089,4138,2879,79.96,47123.57
3185,4006,2669,2645.36,74987.02
3495,6554,612,5598.25,78398.89
3808,4795,6604,3021.57,57310.74
2069,6426,452,3485.92,13524.41
1589,4097,2939,9421.46,22890.58
860,5965,1498,4933.3,26749.83
625,4905,3971,2509.19,31673.72
3219,4985,2169,7250.41,25519.31
1920,4014,1431,5016.03,45165.42
2917,5680,6457,7727.71,17860.88
778,5024,566,6331.32,28546.11
4899,5204,5263,8948.77,68850.36
5223,4218,5870,801.98,2219.58
726,4442,3481,1555.08,1887.01
4318,6163,2781,928.31,25447.89
5203,4916,6244,9393.56,5271.68
251,4229,741,5318.84,29043.79
5556,5823,5247,7422.72,60302.39
4488,4454,2021,2708.43,78041.06
2238,6348,5752,6298.25,41034.32
4352,4686,1382,575.12,72672.19
4913,4224,6558,8255.58,29594.88
5650,6073,877,1418.56,32936.72
4953,6660,6221,384.57,26959.36
1810,6282,6486,9517.06,8398.7
890,5005,6025,241.44,56529.86
5080,5496,6104,1025.61,37474.43
5473,6210,5571,3877.81,79275.36
4993,6857,4022,5073.89,67606.86
4826,5293,66,3489.21,60932.29
5314,4817,4945,7985.01,72265.06
1395,6709,4990,2692.05,42778.63
2265,4175,800,2274.07,31863.25
3279,5647,2695,6000.48,20127.96
5565,4143,6927,514.6,11752.94
1775,4864,2005,8280.13,13742.05
89,6823,1267,7886.85,52231.97
5461,6326,2861,1161.82,46646.43
5317,5196,5794,6027.84,42728.96
1168,4652,4823,3273.07,8293.72
4948,5752,4172,8632.17,47943.87
176,4856,6001,4766.95,9202.63
99,6088,2191,3808.6,9538.19
14,6003,1817,7953.14,50592.99
834,6721,6390,3638.01,14087.86
4717,5411,2704,6767.06,68726.77
4108,6017,1331,5571.84,48304.91
2597,6554,5754,9090.42,71519.76
2513,6305,4071,9262.19,26323.18
4444,6007,5980,7374.03,44527.46
4221,5344,2228,5005.31,16050.66
3176,5816,3712,6931.25,58971.56
355,6320,1464,7415.13,29930.72
2183,6402,5571,1977.15,56200.66
3634,4392,3474,5832.74,13703.63
1978,4546,6816,6546.28,10260.71
1913,5647,3995,6406.78,61636.76
5042,4264,5237,9616.66,5290.47
1601,5965,6878,8500.1,60218.75
978,4064,4538,2796.44,73891.79
2650,5204,320,2539.86,43220.2
876,6098,2690,2559.38,54771.55
5117,6027,3757,9684.87,62013.46
445,4180,2289,8347.34,65885.29
62,4112,5305,1065.39,5428.51
1561,6213,3428,9928.7,26958.05
3812,4059,1201,4124.58,75636.97
2458,5762,1146,3210.39,6965.36
4734,6669,4046,3464.86,59997.1
3404,5587,6426,1918.43,21027.1
4126,4241,597,6597.09,18377.81
3123,5536,6602,9158.84,3456.23
4668,6829,848,7837.93,22053.77
2639,4216,5923,1387.8,25342.21
3800,4546,1441,4570.86,14580.89
808,6084,6090,1195.51,48690.33
5235,5682,3232,8490.07,73538.29
5669,4719,4267,5044.91,58708.55
4730,6706,3530,7674.55,3943.5
3389,6694,3291,3612.23,71928.95
1032,5961,2986,5739.82,77857.83
4237,4038,6561,8240.5,55433.06
268,6511,265,6457.05,34805.78
2455,6383,5704,1015.4,41536.27
5043,6474,3913,8046.99,58940.82
3418,4982,315,8123.58,38971.0
4758,6844,2347,9574.84,58582.91
3416,6848,6097,294.42,2005.87
2360,6709,2863,4698.61,26474.37
2069,5323,6415,9469.03,12925.41
5302,4364,2389,5482.19,46747.79
951,5162,6958,9138.97,79823.47
4429,5132,6028,9690.28,31218.57
1653,4376,2342,9803.42,32097.12
5480,6810,7022,324.26,26396.13
3136,6376,1499,1920.65,4695.7
5955,6534,5186,7864.91,3108.31
4766,6668,284,1971.23,18426.08
443,6469,398,5875.75,2466.2
3381,5186,3263,9303.48,12109.89
5227,6805,2308,5803.96,24099.86
4134,6990,4224,3220.63,70980.46
1333,4489,2177,1600.22,75305.85
3637,4117,2530,1362.57,45433.45
4001,4649,764,3313.48,18271.19
304,6457,2221,6144.68,74188.36
4369,5943,6340,704.02,65773.55
4959,4687,430,9766.82,54477.32
2660,6450,1924,2312.36,65912.72
5402,5300,2656,7413.65,79445.35
1545,6909,5463,6911.63,26610.54
1067,6632,2749,6098.4,39201.69
5562,4593,6443,163.07,78933.22
4824,5471,4762,8266.83,76235.64
62,6730,5178,8380.45,23546.2
4398,6652,694,7087.98,78190.31
3213,6367,764,3933.37,54902.39
863,6788,1682,2540.52,10530.8
2043,4211,5633,2862.94,7149.84
3446,4189,375,5869.4,68931.61
1683,5107,2322,9315.76,39595.82
4329,5624,2193,1297.37,58450.01
5073,4695,4633,897.77,30337.99
2198,6140,4913,117.68,25066.85
2773,4596,5567,1759.64,67476.61
3165,5825,6490,9765.1,4391.16
2287,6563,5548,4068.88,16174.67
1856,5822,3585,1466.16,35196.81
2700,6085,4902,6689.35,30741.63
3724,4670,574,3629.2,33698.62
3760,4233,1791,4108.71,57049.95
2582,5499,1636,173.34,31114.96
2103,6153,4681,2042.44,60621.37
718,5680,6932,6959.82,39307.19
5294,5956,6875,6436.83,78935.35
1994,5385,2213,3299.91,1478.35
4794,4016,3136,4741.82,32250.46
5474,4431,6799,6611.39,51912.57
5693,6957,4747,725.47,68862.68
5599,4787,4782,5390.07,58386.55
361,5150,2985,6685.65,11931.84
5181,4804,2391,4598.07,12422.21
5980,4169,6025,6107.07,71890.44
1208,5572,2142,1545.42,15563.16
2732,4258,5358,2599.44,79110.08
1985,6449,2557,517.78,3090.17
4502,4803,3418,2214.31,61472.61
5540,4019,3430,4259.22,39215.05
978,6694,4661,1854.79,55015.28
1755,6204,468,1678.89,5137.43
2660,5596,2753,9335.05,14224.7
4071,6303,3123,4328.72,59375.19
5923,4973,49,659.34,14752.12
4035,6880,2030,8809.45,15294.57
4118,4489,6602,2180.11,77289.32
4269,6484,3553,7210.04,66534.82
4897,6959,2703,6227.52,35525.51
2250,6864,2860,5733.93,59414.47
5684,5844,3795,1128.93,41488.83
3576,4983,4465,921.18,24477.69
5141,4789,6913,9431.3,75447.01
61,4438,1027,4616.38,52133.09
3780,4876,3435,7593.34,38508.38
1834,6186,3453,6956.56,71668.67
4418,6397,3527,1422.77,76523.94
338,5294,6098,4560.68,21663.07
5488,4480,2252,2368.47,29598.51
3074,5495,5758,1510.97,78068.02
5111,5595,6538,5083.77,1499.65
1442,5080,1185,3820.16,32298.69
1671,4158,3557,7096.67,32275.37
5780,5348,5131,5993.36,35219.72
1720,5031,2869,5965.59,4364.68
180,4591,2500,2818.63,66574.3
2320,4698,4419,4387.32,65615.4
2386,5493,4666,4159.87,9427.33
297,5167,6182,6511.1,56606.53
1688,5086,1542,2552.59,77169.62
2230,4472,826,2843.36,16250.96
5106,6242,2627,9021.96,71597.33
5311,4633,2618,2179.89,38052.5
5807,6278,1157,9009.01,33077.82
592,5061,4986,3778.54,38452.92
1863,6504,1777,2914.72,24947.64
4931,4263,3969,8635.17,2008.28
94,4703,2993,1123.11,6198.37
4478,6915,854,670.51,63686.65
4461,6726,3647,9022.45,20699.88
51,5517,366,8716.33,66526.65
2774,5386,387,6596.51,48301.11
4156,6572,6262,1065.19,2544.2
5241,4762,603,4129.13,63371.77
5996,5180,3452,3669.0,77229.02
2500,4756,3809,7042.7,55961.68
3590,4520,6883,5744.84,27749.28
5480,4880,5118,8755.88,69015.76
2498,6946,1471,2416.92,5474.58
3684,4853,6708,1377.98,14736.6
4411,6122,1148,4179.03,782.27
3134,4606,897,3656.38,40615.14
51,6669,3620,118.59,66072.35
175,4083,2435,5269.0,38638.78
4211,6236,4188,6373.63,39016.2
4972,4206,2531,1972.74,66116.52
924,6010,1215,4439.51,4121.48
1220,6571,6665,239.28,51972.08
3971,5821,1081,5740.88,62521.38
10,5184,2672,8251.5,4969.4
1035,4139,6772,5973.75,34400.92
4021,5616,3018,6908.59,7554.53
5480,4536,2524,3802.7,34297.49
3401,5999,3565,916.57,31628.92
2512,4608,6410,1193.95,72306.04
367,6514,6757,1425.68,49128.42
4226,5626,3411,1028.52,66519.96
4023,4915,4843,343.66,5028.44
4978,4583,3997,4368.39,30170.12
4554,6341,4490,2302.21,9200.5
3506,5363,1601,6869.31,13107.48
36,4970,2058,9774.4,7855.81
1336,6097,6366,7057.64,36630.32
1327,6440,2185,6648.92,26899.71
5504,6558,3851,8363.67,40108.32
138,6756,4672,7834.48,77858.95
1182,5899,5063,2861.3,57164.75
1496,5125,4101,3006.84,15239.0
2847,6757,290,7454.71,40171.4
3671,4568,2826,6923.63,16401.99
4915,4285,2183,2723.09,22559.02
4734,6609,433,5730.17,38418.62
1997,6781,2706,4596.4,35136.7
4984,4063,4582,9450.83,71994.38
2368,6929,3496,6360.45,51942.44
5381,4966,1765,1499.35,12376.14
4468,6875,3979,1480.65,9677.31
3004,4714,5293,936.11,60610.29
496,4586,4372,4253.22,72797.71
1598,4458,1037,7870.98,56712.46
4065,5410,3749,2294.86,53638.62
5798,5145,4727,238.33,60980.19
364,5403,4417,693.54,30902.21
2188,6200,3307,5279.98,56611.3
2037,6615,1250,7497.06,33105.17
326,5274,4207,8421.45,20315.43
1379,5632,675,8016.8,79229.81
1040,6915,3928,411.92,7732.74
785,6376,4790,7452.85,63040.18
471,4935,3151,1340.09,57682.99
2824,5526,6912,7261.67,14409.24
1843,5012,1633,2117.88,39595.41
5344,5867,6993,3637.57,17822.36
4926,5737,653,2012.83,73011.78
1237,5423,6788,3805.83,12166.69
2613,6656,826,9002.28,10008.0
1225,6531,5264,2145.08,26211.67
100,6500,5428,8338.88,75257.91
79,5010,6856,114.82,77405.42
1901,6084,3271,6938.55,67184.03
4874,5030,3145,946.76,48887.41
737,4945,403,9186.01,5736.92
5501,5886,474,9751.26,69594.63
4479,5689,213,7240.98,12365.41
5298,4942,6936,8216.46,76520.84
56,6523,3285,6390.18,30896.78
4475,6751,757,4947.01,48826.26
5103,4812,6964,9065.09,49158.67
1662,6233,3746,9330.16,17092.55
5098,4602,4505,464.0,22812.44
766,5928,5710,3906.12,49736.32
4674,6625,4415,8207.23,73069.85
1948,6623,6825,3269.77,72121.91
3451,4568,3281,538.03,36329.14
5664,6159,5242,7919.59,18140.46
5732,6218,5213,7287.03,55836.19
359,6706,4350,5195.98,17177.71
3010,4454,715,9049.66,37243.77
58,5779,6729,3314.42,68040.23
4601,4763,367,4140.27,22690.02
135,4320,984,2175.85,58026.52
289,5609,4235,9811.73,61330.08
2737,5375,5281,2751.11,14529.91
1927,6592,3423,3115.81,75653.42
1694,4785,6580,3340.42,718.6
2487,4067,1016,8764.23,32429.2
3604,6976,5473,1058.28,61455.36
4491,4376,1152,3534.93,61727.38
2279,6369,3826,8380.73,41575.95
737,5143,3112,5522.7,36990.47
367,4138,2010,2803.35,43459.82
1576,4162,5428,7666.85,26885.64
852,5622,1454,7917.33,70370.46
298,4770,6766,693.67,78031.17
5769,6253,6816,7132.73,40689.95
2900,6047,2117,1270.71,14676.13
2693,6865,3620,5833.57,26430.51
26,5173,4938,768.11,67199.0
3131,4285,1254,4415.66,66450.9
5270,5056,2671,4329.86,70451.74
5597,4040,193,1176.84,38340.54
4982,6119,4613,8503.7,39387.95
5928,6037,1286,6697.15,46637.78
1887,5943,4886,2429.24,25339.26
2733,5307,6249,5450.09,74720.62
1900,5160,1288,9711.1,68028.78
3786,6284,3609,8563.94,40197.62
3893,5376,3837,9928.26,72403.36
1571,6787,1323,5439.01,37569.26
218,6299,5770,9575.22,48798.55
2273,5401,5027,1121.19,42189.14
581,5457,6263,6347.63,77364.05
1794,4303,5408,7697.29,61575.25
1841,6136,4257,7103.24,4324.36
2780,6009,4864,4665.66,32124.48
2809,6437,1092,4828.05,17738.16
588,5249,3737,5690.93,60782.33
602,4042,4850,8279.16,4121.69
4455,4893,2521,5194.9,31073.95
3719,5183,6965,7339.78,76270.04
270,4143,2195,8623.38,62353.87
872,6326,4714,7286.59,52383.27
2528,5190,3763,8764.22,52965.3
4809,6830,2614,1239.86,59765.99
3048,6908,4372,7317.41,58435.44
654,5561,2065,3377.41,17099.18
3629,6977,2431,1338.22,59047.64
2620,4168,4247,7733.16,45062.01
4648,5811,3190,516.42,70898.08
5093,5108,2635,157.97,67822.3
1314,4989,4762,3393.01,6071.37
4638,6505,2790,2708.75,75873.5
776,5201,2245,1503.55,54464.87
1602,5187,3914,4441.26,28963.24
2040,4834,44,2416.53,45925.97
208,5295,1285,7981.59,38619.61
693,4508,1441,8187.31,67318.65
2643,6431,3650,3332.48,24688.51
4573,4565,6365,7328.19,56843.53
5065,4654,6514,2613.69,664.35
5753,6411,6838,9930.3,11017.45
1007,6416,1325,550.85,9668.56
1436,5125,3762,8200.3,45741.17
494,6003,4122,750.0,25227.0
680,5412,6271,6497.13,12908.61
2449,5315,653,1255.09,47343.3
5220,6241,2955,5307.37,16155.01
4843,6335,1074,5891.75,55222.67
4392,5790,1041,7104.07,24101.56
4847,5320,4045,5103.26,33285.14
752,4483,5410,9030.26,69583.21
5811,4568,2638,1933.82,6053.66
5576,5161,1526,1727.18,32787.49
245,4706,5357,5477.96,55071.23
2764,4097,1395,934.12,35548.61
5404,6486,711,2729.95,63695.1
5288,4266,189,9070.62,5237.78
2700,5517,5959,8502.66,51207.27
1573,6438,1925,8949.51,3162.9
5030,4554,4542,2683.86,74616.82
104,6613,1408,5728.9,12434.3
2460,4594,3954,4013.04,69535.01
4191,4406,6292,2622.97,4046.29
2406,4805,5414,3900.49,33097.02
4698,5530,1970,4562.67,2088.63
3148,6355,2183,6467.8,18002.23
4071,5232,3816,2325.62,55867.7
1000,4873,1948,1032.39,18889.75
3764,4725,3853,1913.8,22532.92
1293,4180,4581,4479.34,44241.42
1274,6340,4455,678.34,61095.59
4440,4260,5483,3742.12,72681.59
5188,6432,1084,887.15,37282.02
5154,6973,4495,5300.63,41247.37
669,5450,3532,7266.69,15822.09
369,4238,1255,1297.07,59190.63
3588,4841,5420,2629.62,36861.71
272,5411,4387,2219.73,71943.54
5198,5958,2865,4839.28,6311.07
3191,6494,4656,3699.88,75047.92
1953,5555,1376,6444.24,36161.98
5484,5100,1899,4534.35,22323.73
710,5943,5664,8663.63,10763.53
4292,4107,4636,8440.87,4379.11
1553,5729,402,4059.99,57812.87
2970,5717,1639,4384.47,4977.31
3173,5497,1900,6194.21,4445.4
4427,6187,2571,9383.67,28838.19
2039,4911,273,2991.69,13040.55
223,6595,3660,751.04,58129.1
4630,5687,4796,9196.26,54751.01
4141,4141,6272,5847.46,64545.46
4491,6666,3023,4289.56,7114.55
3630,5924,2342,3663.13,11845.7
3051,4720,4496,8759.04,39035.8
4483,5460,3365,5423.88,40251.45
616,5743,599,6945.34,77331.09
3354,5707,5237,5979.16,4429.55
523,5917,3760,172.79,23183.92
2788,4717,836,5476.16,17518.34
425,5865,1522,1748.3,57844.05
685,4741,5659,1814.14,52519.26
2844,6968,2432,9393.88,50594.61
3305,4801,4070,9481.69,52729.88
4580,6023,3736,3921.08,22726.7
4406,6550,464,1987.96,6514.47
5699,5625,2628,9548.62,66426.42
2097,5398,4664,4128.94,51502.6
2792,4870,3620,3811.16,30994.41
2997,4555,6840,7297.43,42135.68
4185,5564,2777,8617.67,19915.22
4131,5603,5893,2663.53,26833.88
1502,6333,6135,4633.85,39194.7
3872,4020,2155,6557.15,59376.99
532,5184,634,9203.29,58069.0
552,5096,860,3916.82,6449.8
2753,4294,1576,7007.92,78405.83
474,6785,2147,171.99,1269.48
3546,5197,2901,2568.16,38027.15
1485,6335,6598,5604.02,6289.47
568,6532,3440,6952.83,32053.58
424,4189,1228,6450.85,67483.73
5670,4501,6032,7516.41,61626.55
2854,6994,2040,2142.36,46186.48
3047,5256,3524,9920.94,47650.31
447,6171,5370,8219.31,11106.05
2209,5239,1600,5534.31,5565.51
1984,5929,3302,8752.55,16329.24
3174,5097,2522,2697.0,71862.89
2935,5850,5453,9636.69,74025.83
505,4246,5378,9169.25,75083.61
5563,5610,1716,7770.3,30023.7
4311,5237,800,5148.63,73592.97
2208,5565,2824,1898.96,52312.66
2646,6523,342,6221.73,51557.43
5084,4581,859,6829.85,72292.87
1718,4121,44,9180.85,38535.49
4611,6805,6880,6938.12,51339.42
4931,4191,2216,9409.45,48904.09
4152,5109,3808,2348.96,6126.24
5396,5435,4820,9468.71,46435.38
961,5635,3594,864.04,1676.9
818,6921,6463,5229.59,71436.74
2341,4875,4342,5983.82,7311.79
4375,6574,1077,3507.23,12021.35
1851,5031,1889,1544.71,38552.65
937,6246,546,696.69,15101.66
1179,6503,6061,800.5,65853.22
2267,5372,4375,1950.22,76610.24
1784,6743,2621,3683.28,23371.87
4809,4054,6237,218.04,33997.84
1093,6038,3843,5905.78,31687.99
5243,4151,1356,1572.1,53581.04
3349,4112,6907,6684.54,15862.99
5655,6136,4403,2018.5,530.45
317,4250,5119,7774.59,1349.42
2597,5504,237,8566.38,79041.24
1850,4778,5931,6575.65,71053.35
3463,4587,2249,6977.85,7572.96
26,4718,5564,543.31,26563.88
2049,6932,1496,7918.79,38041.51
4883,4562,2692,8946.17,79188.04
1671,4018,2797,2596.83,13937.21
5014,4511,4411,178.86,57434.11
2501,6345,4219,7135.78,14811.4
4157,4682,1379,8315.65,6987.34
5784,4094,750,8420.45,19148.6
3140,5184,3658,6669.34,64663.95
4788,5910,5767,5637.45,9438.74
4891,6747,6928,3677.58,4219.21
5246,5238,2192,5247.22,27929.67
3018,4281,6976,1119.74,63994.13
4520,5005,2117,9718.86,38048.27
2672,4659,5772,8287.08,76392.53
1531,4237,5000,9840.3,14140.61
4733,5578,5612,1134.07,24682.22
860,6155,5464,8068.1,7720.4
5910,5721,231,5379.01,23106.12
4311,4811,2502,5783.94,65049.2
4314,6448,6542,6048.56,78031.52
71,6923,6479,9119.61,53529.21
5309,5973,3201,2202.2,62643.52
440,5840,1276,7995.31,50744.54
5911,6124,3441,4698.33,38118.64
1821,6849,740,3195.39,31314.45
1831,6342,3978,4981.68,75975.86
3265,5977,2130,5291.15,1964.45
4341,6256,6298,5325.22,75114.01
451,5707,266,9210.86,6437.35
5748,6294,1820,3101.56,57349.21
2295,4647,4970,2453.97,58408.63
860,4100,4617,8785.52,39994.72
4283,5918,2097,1015.33,76937.51
951,5110,1148,4212.57,42144.3
5132,4034,5782,9848.43,52886.62
1080,5342,2481,9752.83,17556.93
4318,5649,1828,9431.86,41679.87
4979,6712,5248,9032.63,49946.33
2434,5689,1782,7734.5,27428.79
999,5797,3278,9218.68,46162.58
5735,6469,2640,6253.99,9544.24
2324,5606,6152,9376.51,31302.74
1227,6417,207,8134.51,59140.4
622,4520,3834,3232.28,31807.28
1582,5286,6640,9346.61,57266.1
5209,6670,6349,1170.41,30064.78
4785,4624,2014,7335.82,71583.5
5480,5474,5850,1851.46,9971.14
3608,5388,3450,5767.59,69597.6
3849,4947,4634,3401.62,13614.29
697,6540,3749,3997.58,16661.75
3862,6281,4456,7527.48,71362.06
5979,6818,5022,7278.27,40190.42
1136,4655,814,8107.93,74640.52
4297,4535,6888,9745.93,77078.25
3982,4373,4242,9961.18,44703.71
2778,5285,736,5578.65,10755.54
1852,4406,4747,9077.58,32736.62
3224,6539,6156,1553.4,14581.62
484,4529,3890,7803.01,55712.9
223,5212,550,8722.12,64138.09
805,4653,2664,3824.24,68166.48
607,6854,1493,2735.21,18961.18
1528,4631,5743,3141.35,51728.22
1349,6002,1303,5281.81,44140.06
4943,4278,6296,1239.55,69681.48
177,6383,3373,5431.25,42651.68
589,5710,538,6495.4,34498.85
251,4692,6102,9333.13,36665.87
4610,4393,5120,4432.03,79020.59
3709,4039,144,3135.14,70659.0
2490,4626,5747,6158.83,12113.16
1878,5552,5285,3291.26,20106.63
3041,6497,3021,9809.13,78262.73
3183,4839,4258,1166.42,31984.21
2240,5659,4191,3048.51,34184.57
5514,4171,1229,642.14,11167.31
2250,5307,6865,3910.43,15592.8
5465,4828,6166,4182.35,2666.82
