consumer_id,rates_id,service_type
6546,4911,Servicing
4723,4912,Energy supply
4170,4913,Servicing
6557,4914,Consulting
6065,4915,Consulting
6771,4916,Consulting
6160,4917,Servicing
6935,4918,Energy supply
6690,4919,Servicing
5218,4920,Repair
5008,4921,Repair
6562,4922,Consulting
5577,4923,Installation of equipment
6741,4924,Consulting
6780,4925,Servicing
4877,4926,Energy supply
5427,4927,Installation of equipment
6234,4928,Repair
6795,4929,Servicing
6653,4930,Energy supply
4722,4931,Consulting
4658,4932,Consulting
5377,4933,Repair
6723,4934,Installation of equipment
4350,4935,Servicing
4553,4936,Servicing
4886,4937,Repair
6573,4938,Repair
4335,4939,Servicing
6989,4940,Installation of equipment
6579,4941,Consulting
4393,4942,Repair
5135,4943,Installation of equipment
5764,4944,Servicing
4164,4945,Installation of equipment
6447,4946,Repair
5133,4947,Installation of equipment
4884,4948,Repair
6906,4949,Consulting
6941,4950,Repair
5057,4951,Consulting
5193,4952,Servicing
5658,4953,Repair
4491,4954,Installation of equipment
4296,4955,Installation of equipment
6408,4956,Servicing
5061,4957,Servicing
4355,4958,Servicing
4883,4959,Servicing
4981,4960,Repair
6809,4961,Installation of equipment
5423,4962,Energy supply
4526,4963,Energy supply
4187,4964,Installation of equipment
6097,4965,Repair
5036,4966,Repair
4481,4967,Servicing
5085,4968,Repair
4352,4969,Repair
5576,4970,Consulting
6658,4971,Consulting
4517,4972,Servicing
5641,4973,Installation of equipment
6210,4974,Consulting
6473,4975,Consulting
4585,4976,Installation of equipment
4072,4977,Energy supply
4592,4978,Installation of equipment
6018,4979,Repair
5856,4980,Servicing
6925,4981,Installation of equipment
4437,4982,Servicing
5444,4983,Servicing
4987,4984,Repair
6822,4985,Servicing
5754,4986,Servicing
4158,4987,Energy supply
4157,4988,Consulting
6415,4989,Energy supply
4219,4990,Servicing
4782,4991,Consulting
4301,4992,Servicing
5787,4993,Consulting
5281,4994,Installation of equipment
5930,4995,Servicing
4281,4996,Repair
6658,4997,Installation of equipment
5568,4998,Servicing
5083,4999,Installation of equipment
5477,5000,Servicing
6067,5001,Servicing
4823,5002,Servicing
4799,5003,Consulting
4083,5004,Servicing
5460,5005,Energy supply
5311,5006,Consulting
5784,5007,Energy supply
4287,5008,Energy supply
4286,5009,Installation of equipment
4927,5010,Consulting
5206,5011,Repair
5110,5012,Repair
6753,5013,Repair
5635,5014,Installation of equipment
5532,5015,Repair
5484,5016,Installation of equipment
6194,5017,Servicing
4492,5018,Installation of equipment
6032,5019,Servicing
5487,5020,Installation of equipment
4380,5021,Servicing
5226,5022,Energy supply
4046,5023,Consulting
4437,5024,Consulting
6986,5025,Repair
4104,5026,Repair
5775,5027,Servicing
4727,5028,Energy supply
5313,5029,Repair
5697,5030,Repair
6825,5031,Servicing
5930,5032,Servicing
4722,5033,Servicing
4094,5034,Installation of equipment
4964,5035,Consulting
6097,5036,Repair
6379,5037,Installation of equipment
4599,5038,Repair
4473,5039,Installation of equipment
4366,5040,Consulting
6925,5041,Energy supply
5994,5042,Servicing
6032,5043,Consulting
5746,5044,Repair
4677,5045,Consulting
5845,5046,Servicing
5371,5047,Servicing
6471,5048,Servicing
4681,5049,Energy supply
4231,5050,Servicing
6736,5051,Consulting
5932,5052,Energy supply
5329,5053,Installation of equipment
4351,5054,Repair
4306,5055,Energy supply
6407,5056,Installation of equipment
5102,5057,Consulting
4453,5058,Servicing
4534,5059,Consulting
4115,5060,Energy supply
6646,5061,Installation of equipment
6641,5062,Energy supply
6058,5063,Servicing
4118,5064,Repair
4498,5065,Energy supply
6105,5066,Installation of equipment
4966,5067,Servicing
6325,5068,Consulting
4443,5069,Energy supply
4752,5070,Repair
6036,5071,Installation of equipment
4292,5072,Repair
6649,5073,Servicing
6148,5074,Repair
5041,5075,Energy supply
4723,5076,Repair
6967,5077,Repair
5618,5078,Servicing
4397,5079,Installation of equipment
5747,5080,Installation of equipment
6055,5081,Repair
4417,5082,Repair
6192,5083,Consulting
4231,5084,Repair
6251,5085,Energy supply
4013,5086,Energy supply
4130,5087,Servicing
5518,5088,Installation of equipment
6845,5089,Servicing
6977,5090,Repair
6029,5091,Repair
5508,5092,Installation of equipment
4215,5093,Consulting
5494,5094,Energy supply
6017,5095,Energy supply
6386,5096,Energy supply
4470,5097,Repair
4762,5098,Servicing
4390,5099,Servicing
4063,5100,Installation of equipment
6264,5101,Repair
5968,5102,Consulting
4679,5103,Repair
5828,5104,Installation of equipment
4861,5105,Consulting
5919,5106,Repair
6371,5107,Repair
5255,5108,Servicing
4469,5109,Consulting
6419,5110,Consulting
6540,5111,Energy supply
5337,5112,Repair
4595,5113,Consulting
4145,5114,Repair
5369,5115,Energy supply
4736,5116,Installation of equipment
6446,5117,Consulting
6666,5118,Servicing
4681,5119,Installation of equipment
6693,5120,Servicing
5140,5121,Repair
4546,5122,Installation of equipment
6533,5123,Repair
4046,5124,Repair
4465,5125,Energy supply
5775,5126,Repair
6517,5127,Servicing
5854,5128,Repair
5331,5129,Installation of equipment
5688,5130,Repair
5743,5131,Repair
4185,5132,Energy supply
6554,5133,Energy supply
6134,5134,Repair
5875,5135,Installation of equipment
5607,5136,Energy supply
6741,5137,Consulting
4538,5138,Repair
4887,5139,Energy supply
4922,5140,Installation of equipment
5091,5141,Servicing
5910,5142,Energy supply
6825,5143,Consulting
6324,5144,Energy supply
6007,5145,Installation of equipment
6028,5146,Installation of equipment
5110,5147,Consulting
5417,5148,Installation of equipment
5285,5149,Servicing
5589,5150,Installation of equipment
4088,5151,Energy supply
6747,5152,Installation of equipment
6305,5153,Installation of equipment
4917,5154,Installation of equipment
6579,5155,Installation of equipment
4783,5156,Servicing
6353,5157,Installation of equipment
6610,5158,Installation of equipment
4960,5159,Energy supply
4766,5160,Energy supply
4382,5161,Installation of equipment
6019,5162,Consulting
5726,5163,Installation of equipment
4262,5164,Consulting
4535,5165,Servicing
4506,5166,Repair
6161,5167,Energy supply
5861,5168,Installation of equipment
6391,5169,Servicing
4776,5170,Servicing
6776,5171,Installation of equipment
4222,5172,Energy supply
6287,5173,Consulting
4620,5174,Energy supply
6465,5175,Consulting
4370,5176,Consulting
6715,5177,Energy supply
4545,5178,Consulting
5283,5179,Repair
4934,5180,Servicing
5225,5181,Repair
4263,5182,Repair
6982,5183,Energy supply
5929,5184,Energy supply
4662,5185,Installation of equipment
4559,5186,Energy supply
6106,5187,Energy supply
5325,5188,Installation of equipment
4549,5189,Installation of equipment
4245,5190,Installation of equipment
5083,5191,Consulting
6616,5192,Energy supply
5402,5193,Consulting
6564,5194,Consulting
4393,5195,Installation of equipment
6242,5196,Energy supply
4425,5197,Repair
4998,5198,Installation of equipment
5780,5199,Servicing
4565,5200,Installation of equipment
4010,5201,Repair
6050,5202,Servicing
5072,5203,Servicing
4931,5204,Energy supply
4069,5205,Servicing
5693,5206,Servicing
4105,5207,Installation of equipment
4740,5208,Servicing
4980,5209,Energy supply
6708,5210,Consulting
6503,5211,Consulting
6880,5212,Consulting
4505,5213,Installation of equipment
4382,5214,Energy supply
6194,5215,Installation of equipment
4747,5216,Installation of equipment
5203,5217,Consulting
4717,5218,Energy supply
5229,5219,Servicing
6548,5220,Installation of equipment
5375,5221,Installation of equipment
5771,5222,Servicing
5463,5223,Installation of equipment
4095,5224,Repair
4941,5225,Installation of equipment
6966,5226,Servicing
4122,5227,Installation of equipment
5945,5228,Repair
5367,5229,Installation of equipment
5016,5230,Servicing
4665,5231,Repair
5057,5232,Installation of equipment
5391,5233,Servicing
4893,5234,Consulting
6499,5235,Servicing
6916,5236,Servicing
4187,5237,Servicing
5831,5238,Repair
6235,5239,Energy supply
6294,5240,Repair
5628,5241,Repair
4111,5242,Installation of equipment
4925,5243,Installation of equipment
5442,5244,Installation of equipment
6576,5245,Energy supply
6617,5246,Repair
5898,5247,Repair
5369,5248,Energy supply
6251,5249,Energy supply
6491,5250,Energy supply
6775,5251,Installation of equipment
4450,5252,Installation of equipment
4199,5253,Servicing
6807,5254,Repair
5336,5255,Consulting
6779,5256,Repair
6870,5257,Installation of equipment
4892,5258,Installation of equipment
6817,5259,Repair
4516,5260,Installation of equipment
5109,5261,Servicing
5304,5262,Repair
5743,5263,Installation of equipment
5561,5264,Servicing
5942,5265,Consulting
6316,5266,Installation of equipment
4355,5267,Consulting
5887,5268,Installation of equipment
6291,5269,Servicing
6292,5270,Installation of equipment
4986,5271,Installation of equipment
4891,5272,Installation of equipment
5229,5273,Repair
6924,5274,Repair
4590,5275,Repair
4035,5276,Energy supply
5015,5277,Consulting
6699,5278,Installation of equipment
6507,5279,Servicing
4752,5280,Consulting
6305,5281,Installation of equipment
6262,5282,Repair
4922,5283,Installation of equipment
6256,5284,Consulting
4333,5285,Energy supply
6576,5286,Installation of equipment
4743,5287,Energy supply
4807,5288,Consulting
4509,5289,Energy supply
5237,5290,Repair
6229,5291,Repair
6692,5292,Energy supply
6689,5293,Repair
6883,5294,Installation of equipment
5559,5295,Installation of equipment
6251,5296,Repair
5276,5297,Installation of equipment
4921,5298,Energy supply
4023,5299,Servicing
6960,5300,Repair
4841,5301,Consulting
4881,5302,Installation of equipment
4050,5303,Energy supply
4768,5304,Installation of equipment
4434,5305,Installation of equipment
5987,5306,Consulting
5722,5307,Energy supply
5676,5308,Consulting
6555,5309,Servicing
6769,5310,Consulting
4020,5311,Installation of equipment
6884,5312,Consulting
4938,5313,Servicing
4848,5314,Servicing
5953,5315,Consulting
5617,5316,Consulting
6654,5317,Repair
4396,5318,Energy supply
6450,5319,Repair
4443,5320,Consulting
5178,5321,Consulting
4526,5322,Installation of equipment
6160,5323,Consulting
5597,5324,Energy supply
4339,5325,Consulting
5333,5326,Servicing
6419,5327,Energy supply
5978,5328,Installation of equipment
5246,5329,Servicing
5545,5330,Consulting
6539,5331,Installation of equipment
6174,5332,Consulting
4740,5333,Consulting
5339,5334,Energy supply
4725,5335,Installation of equipment
6924,5336,Installation of equipment
4834,5337,Repair
4417,5338,Consulting
6452,5339,Installation of equipment
5100,5340,Consulting
4685,5341,Energy supply
5873,5342,Consulting
6094,5343,Repair
6485,5344,Servicing
4407,5345,Repair
5881,5346,Energy supply
4979,5347,Installation of equipment
5828,5348,Servicing
5824,5349,Consulting
6299,5350,Servicing
4558,5351,Repair
6829,5352,Energy supply
4746,5353,Consulting
6231,5354,Installation of equipment
6122,5355,Repair
4784,5356,Servicing
6953,5357,Energy supply
4081,5358,Energy supply
5358,5359,Servicing
5603,5360,Installation of equipment
5627,5361,Consulting
6895,5362,Repair
4610,5363,Servicing
4735,5364,Consulting
4722,5365,Servicing
5428,5366,Energy supply
4917,5367,Consulting
5489,5368,Repair
5273,5369,Consulting
5611,5370,Consulting
6019,5371,Repair
5699,5372,Energy supply
6252,5373,Energy supply
4631,5374,Consulting
6733,5375,Repair
5504,5376,Installation of equipment
6849,5377,Repair
4156,5378,Repair
6160,5379,Repair
6209,5380,Energy supply
5463,5381,Installation of equipment
5982,5382,Consulting
4983,5383,Installation of equipment
4899,5384,Energy supply
6704,5385,Repair
4958,5386,Consulting
4535,5387,Installation of equipment
4825,5388,Installation of equipment
4057,5389,Consulting
5507,5390,Consulting
5518,5391,Repair
6778,5392,Repair
5525,5393,Consulting
5679,5394,Repair
6331,5395,Servicing
5273,5396,Consulting
4356,5397,Installation of equipment
5872,5398,Repair
5246,5399,Consulting
4313,5400,Energy supply
4251,5401,Energy supply
6363,5402,Servicing
5398,5403,Repair
6352,5404,Consulting
6855,5405,Repair
5936,5406,Servicing
6802,5407,Energy supply
5514,5408,Repair
4320,5409,Energy supply
6866,5410,Repair
4679,5411,Consulting
6629,5412,Installation of equipment
5492,5413,Installation of equipment
4577,5414,Repair
6785,5415,Servicing
5561,5416,Energy supply
6496,5417,Energy supply
4555,5418,Installation of equipment
6200,5419,Installation of equipment
6729,5420,Servicing
4214,5421,Consulting
5540,5422,Energy supply
4959,5423,Servicing
5855,5424,Energy supply
4867,5425,Installation of equipment
4413,5426,Repair
4030,5427,Repair
4295,5428,Energy supply
5339,5429,Consulting
6265,5430,Energy supply
4233,5431,Installation of equipment
5995,5432,Servicing
4905,5433,Servicing
6433,5434,Energy supply
6728,5435,Installation of equipment
4228,5436,Repair
6192,5437,Consulting
4920,5438,Servicing
5051,5439,Energy supply
6451,5440,Servicing
6730,5441,Repair
5920,5442,Energy supply
4052,5443,Energy supply
5052,5444,Repair
5513,5445,Servicing
6069,5446,Repair
6608,5447,Consulting
4268,5448,Repair
4951,5449,Servicing
4306,5450,Installation of equipment
4748,5451,Consulting
4463,5452,Repair
4561,5453,Installation of equipment
5955,5454,Installation of equipment
5559,5455,Consulting
6134,5456,Repair
6462,5457,Installation of equipment
4459,5458,Consulting
5491,5459,Consulting
5134,5460,Repair
5539,5461,Energy supply
6188,5462,Repair
5637,5463,Energy supply
5031,5464,Installation of equipment
6955,5465,Installation of equipment
4028,5466,Installation of equipment
4068,5467,Installation of equipment
6644,5468,Energy supply
4476,5469,Servicing
5026,5470,Energy supply
5033,5471,Servicing
4779,5472,Installation of equipment
4162,5473,Installation of equipment
4608,5474,Repair
5062,5475,Consulting
5706,5476,Servicing
4719,5477,Energy supply
4041,5478,Installation of equipment
6572,5479,Repair
5109,5480,Repair
5247,5481,Installation of equipment
4815,5482,Consulting
6041,5483,Energy supply
4311,5484,Repair
6607,5485,Consulting
6459,5486,Repair
5194,5487,Servicing
4876,5488,Servicing
6848,5489,Installation of equipment
6489,5490,Servicing
5720,5491,Consulting
6189,5492,Repair
5805,5493,Servicing
4826,5494,Repair
5272,5495,Energy supply
4195,5496,Energy supply
4514,5497,Servicing
4117,5498,Repair
5474,5499,Energy supply
6615,5500,Installation of equipment
5560,5501,Energy supply
5180,5502,Repair
4685,5503,Consulting
6311,5504,Consulting
4213,5505,Consulting
6108,5506,Consulting
4828,5507,Repair
4731,5508,Installation of equipment
6154,5509,Installation of equipment
5567,5510,Energy supply
6727,5511,Repair
4188,5512,Consulting
6922,5513,Servicing
6713,5514,Installation of equipment
4127,5515,Installation of equipment
6520,5516,Energy supply
6238,5517,Repair
4535,5518,Servicing
4962,5519,Repair
6115,5520,Energy supply
4770,5521,Servicing
6647,5522,Servicing
4062,5523,Repair
5906,5524,Installation of equipment
4110,5525,Consulting
5565,5526,Installation of equipment
6092,5527,Energy supply
5166,5528,Servicing
4347,5529,Installation of equipment
6810,5530,Repair
6773,5531,Consulting
5837,5532,Energy supply
6754,5533,Energy supply
4404,5534,Installation of equipment
5864,5535,Consulting
5578,5536,Servicing
5286,5537,Consulting
5738,5538,Energy supply
6469,5539,Energy supply
6559,5540,Installation of equipment
4137,5541,Energy supply
5392,5542,Servicing
6827,5543,Servicing
4550,5544,Repair
6073,5545,Repair
5272,5546,Repair
4399,5547,Installation of equipment
6836,5548,Energy supply
6313,5549,Energy supply
6784,5550,Repair
5472,5551,Installation of equipment
5648,5552,Energy supply
5785,5553,Servicing
4711,5554,Repair
4037,5555,Installation of equipment
5389,5556,Consulting
6121,5557,Servicing
4535,5558,Energy supply
6247,5559,Servicing
5751,5560,Consulting
4514,5561,Servicing
6257,5562,Servicing
5515,5563,Consulting
5149,5564,Consulting
6863,5565,Installation of equipment
5564,5566,Energy supply
5973,5567,Energy supply
6802,5568,Repair
5025,5569,Servicing
6156,5570,Consulting
6226,5571,Installation of equipment
5887,5572,Repair
4337,5573,Energy supply
6743,5574,Consulting
6507,5575,Servicing
4226,5576,Repair
6738,5577,Repair
4286,5578,Consulting
6350,5579,Servicing
6247,5580,Servicing
6076,5581,Energy supply
5800,5582,Servicing
4488,5583,Consulting
4488,5584,Energy supply
5777,5585,Installation of equipment
5996,5586,Installation of equipment
4010,5587,Energy supply
6557,5588,Energy supply
4779,5589,Installation of equipment
6098,5590,Repair
5692,5591,Energy supply
5979,5592,Energy supply
6591,5593,Repair
6310,5594,Repair
4584,5595,Installation of equipment
6463,5596,Installation of equipment
4232,5597,Repair
5848,5598,Servicing
5864,5599,Consulting
5020,5600,Installation of equipment
5062,5601,Servicing
4624,5602,Servicing
5204,5603,Energy supply
6254,5604,Servicing
4254,5605,Installation of equipment
5416,5606,Repair
6009,5607,Repair
4517,5608,Servicing
5503,5609,Consulting
6319,5610,Consulting
6401,5611,Repair
4487,5612,Servicing
4196,5613,Installation of equipment
5673,5614,Energy supply
6356,5615,Energy supply
5210,5616,Energy supply
4235,5617,Repair
6788,5618,Consulting
4068,5619,Energy supply
6171,5620,Repair
5073,5621,Consulting
4388,5622,Servicing
5048,5623,Consulting
4025,5624,Installation of equipment
5863,5625,Servicing
6620,5626,Repair
5710,5627,Repair
6381,5628,Energy supply
6410,5629,Installation of equipment
5035,5630,Installation of equipment
6711,5631,Servicing
6936,5632,Installation of equipment
6460,5633,Installation of equipment
6221,5634,Energy supply
4636,5635,Consulting
4976,5636,Repair
4482,5637,Energy supply
4710,5638,Energy supply
5390,5639,Servicing
6811,5640,Servicing
4793,5641,Servicing
5058,5642,Servicing
6361,5643,Repair
6071,5644,Energy supply
4471,5645,Servicing
6595,5646,Repair
5125,5647,Servicing
4282,5648,Energy supply
5585,5649,Servicing
4958,5650,Servicing
4569,5651,Consulting
4319,5652,Consulting
6008,5653,Consulting
5046,5654,Servicing
4171,5655,Installation of equipment
4728,5656,Consulting
4063,5657,Servicing
4577,5658,Energy supply
6337,5659,Repair
6798,5660,Repair
6886,5661,Installation of equipment
4727,5662,Installation of equipment
6046,5663,Energy supply
4168,5664,Installation of equipment
4398,5665,Installation of equipment
5759,5666,Energy supply
5307,5667,Servicing
6881,5668,Consulting
6424,5669,Repair
4423,5670,Installation of equipment
5053,5671,Installation of equipment
6493,5672,Repair
6850,5673,Consulting
6738,5674,Installation of equipment
4548,5675,Installation of equipment
4226,5676,Energy supply
5275,5677,Consulting
6693,5678,Repair
5075,5679,Consulting
4499,5680,Consulting
6053,5681,Servicing
5969,5682,Energy supply
5222,5683,Repair
4152,5684,Repair
6029,5685,Consulting
6024,5686,Repair
5091,5687,Repair
6248,5688,Consulting
5101,5689,Repair
5891,5690,Servicing
4968,5691,Repair
6342,5692,Servicing
5460,5693,Consulting
5943,5694,Consulting
5942,5695,Energy supply
5847,5696,Installation of equipment
7001,5697,Repair
6800,5698,Energy supply
6791,5699,Repair
5810,5700,Energy supply
5346,5701,Repair
6377,5702,Repair
6707,5703,Repair
5372,5704,Consulting
5711,5705,Repair
6986,5706,Consulting
6550,5707,Repair
5180,5708,Consulting
4575,5709,Consulting
5674,5710,Energy supply
6921,5711,Energy supply
6456,5712,Servicing
5164,5713,Repair
6604,5714,Repair
5355,5715,Repair
6428,5716,Consulting
6780,5717,Repair
6949,5718,Servicing
5638,5719,Servicing
4812,5720,Repair
5253,5721,Consulting
5778,5722,Consulting
5101,5723,Energy supply
6193,5724,Repair
6384,5725,Repair
4664,5726,Installation of equipment
4164,5727,Consulting
4885,5728,Energy supply
6287,5729,Consulting
5066,5730,Repair
5944,5731,Consulting
6633,5732,Repair
5481,5733,Installation of equipment
4189,5734,Installation of equipment
4768,5735,Repair
6609,5736,Repair
4348,5737,Repair
4759,5738,Energy supply
5884,5739,Servicing
4090,5740,Servicing
5117,5741,Consulting
5253,5742,Consulting
5293,5743,Consulting
6681,5744,Energy supply
5521,5745,Installation of equipment
5776,5746,Consulting
6520,5747,Servicing
4897,5748,Installation of equipment
4897,5749,Energy supply
4203,5750,Servicing
6013,5751,Servicing
5903,5752,Installation of equipment
4132,5753,Installation of equipment
4165,5754,Servicing
6146,5755,Consulting
6933,5756,Servicing
5837,5757,Energy supply
4871,5758,Repair
4599,5759,Energy supply
5705,5760,Repair
4795,5761,Repair
4494,5762,Repair
6533,5763,Servicing
4702,5764,Repair
6649,5765,Consulting
6979,5766,Energy supply
6781,5767,Servicing
6972,5768,Consulting
5377,5769,Servicing
4734,5770,Consulting
6471,5771,Repair
6905,5772,Repair
6590,5773,Servicing
5678,5774,Installation of equipment
6826,5775,Servicing
4191,5776,Energy supply
6887,5777,Servicing
4471,5778,Installation of equipment
5753,5779,Consulting
4577,5780,Repair
4234,5781,Repair
6220,5782,Installation of equipment
4178,5783,Repair
5564,5784,Energy supply
4746,5785,Repair
6455,5786,Repair
6695,5787,Servicing
5677,5788,Installation of equipment
5643,5789,Consulting
4201,5790,Repair
5815,5791,Repair
6555,5792,Repair
5479,5793,Repair
5558,5794,Repair
5927,5795,Repair
4855,5796,Consulting
5376,5797,Installation of equipment
4121,5798,Repair
6907,5799,Servicing
6853,5800,Repair
5360,5801,Installation of equipment
6885,5802,Repair
4438,5803,Energy supply
6022,5804,Installation of equipment
5996,5805,Consulting
6398,5806,Servicing
4887,5807,Repair
5079,5808,Energy supply
6220,5809,Consulting
6542,5810,Energy supply
6304,5811,Repair
5862,5812,Servicing
4293,5813,Energy supply
5249,5814,Consulting
5757,5815,Consulting
5619,5816,Repair
4805,5817,Consulting
6497,5818,Servicing
6310,5819,Repair
6607,5820,Consulting
5709,5821,Consulting
6413,5822,Installation of equipment
6855,5823,Repair
4337,5824,Servicing
5689,5825,Consulting
5201,5826,Repair
5630,5827,Servicing
4110,5828,Energy supply
5111,5829,Servicing
5914,5830,Consulting
6875,5831,Repair
4703,5832,Repair
4174,5833,Installation of equipment
7001,5834,Installation of equipment
5903,5835,Consulting
5240,5836,Energy supply
4991,5837,Energy supply
4728,5838,Installation of equipment
6371,5839,Servicing
6325,5840,Repair
6056,5841,Consulting
5841,5842,Repair
5296,5843,Repair
4832,5844,Repair
4011,5845,Installation of equipment
4236,5846,Energy supply
6945,5847,Repair
5758,5848,Repair
6830,5849,Servicing
4101,5850,Energy supply
6960,5851,Repair
6993,5852,Energy supply
4675,5853,Installation of equipment
4702,5854,Consulting
5061,5855,Energy supply
4011,5856,Installation of equipment
4047,5857,Repair
5972,5858,Installation of equipment
4916,5859,Repair
6522,5860,Consulting
5207,5861,Energy supply
5698,5862,Repair
5239,5863,Installation of equipment
5780,5864,Servicing
4654,5865,Installation of equipment
4182,5866,Installation of equipment
5587,5867,Consulting
6727,5868,Repair
4079,5869,Consulting
5479,5870,Repair
6225,5871,Servicing
5161,5872,Installation of equipment
5911,5873,Repair
6558,5874,Servicing
4058,5875,Repair
4858,5876,Installation of equipment
7001,5877,Repair
5958,5878,Installation of equipment
4540,5879,Energy supply
4102,5880,Consulting
5632,5881,Repair
4427,5882,Energy supply
6874,5883,Repair
4321,5884,Repair
4748,5885,Consulting
6895,5886,Consulting
5557,5887,Installation of equipment
5602,5888,Servicing
6144,5889,Consulting
6717,5890,Servicing
4851,5891,Repair
4557,5892,Installation of equipment
5385,5893,Consulting
5994,5894,Energy supply
4782,5895,Installation of equipment
4320,5896,Consulting
4388,5897,Energy supply
5370,5898,Servicing
5796,5899,Repair
4414,5900,Servicing
5025,5901,Energy supply
4456,5902,Energy supply
5340,5903,Installation of equipment
4735,5904,Installation of equipment
5682,5905,Consulting
6256,5906,Installation of equipment
6188,5907,Servicing
4295,5908,Repair
5669,5909,Energy supply
4947,5910,Repair
5188,5911,Consulting
5931,5912,Repair
4657,5913,Energy supply
5838,5914,Installation of equipment
4713,5915,Repair
5138,5916,Consulting
6733,5917,Consulting
4468,5918,Servicing
6995,5919,Consulting
6372,5920,Servicing
4560,5921,Energy supply
4999,5922,Consulting
4152,5923,Servicing
4656,5924,Energy supply
5187,5925,Installation of equipment
5421,5926,Energy supply
5374,5927,Energy supply
6005,5928,Installation of equipment
6534,5929,Repair
6616,5930,Servicing
6680,5931,Installation of equipment
6513,5932,Consulting
5725,5933,Servicing
5065,5934,Installation of equipment
5645,5935,Servicing
4164,5936,Consulting
5432,5937,Servicing
6551,5938,Energy supply
4194,5939,Energy supply
5908,5940,Energy supply
4221,5941,Energy supply
6910,5942,Repair
6136,5943,Installation of equipment
5212,5944,Repair
5107,5945,Consulting
5693,5946,Installation of equipment
6545,5947,Installation of equipment
5628,5948,Installation of equipment
4021,5949,Installation of equipment
6331,5950,Repair
6823,5951,Installation of equipment
6983,5952,Repair
4762,5953,Repair
6665,5954,Servicing
4147,5955,Installation of equipment
4452,5956,Installation of equipment
4518,5957,Installation of equipment
6316,5958,Installation of equipment
4645,5959,Repair
4936,5960,Installation of equipment
4057,5961,Consulting
5878,5962,Repair
6071,5963,Installation of equipment
5617,5964,Energy supply
4379,5965,Repair
4757,5966,Energy supply
4385,5967,Repair
4956,5968,Energy supply
6498,5969,Repair
6621,5970,Consulting
6338,5971,Consulting
6868,5972,Consulting
4316,5973,Installation of equipment
5290,5974,Energy supply
4007,5975,Energy supply
4211,5976,Installation of equipment
5058,5977,Repair
4164,5978,Consulting
4868,5979,Repair
6825,5980,Energy supply
6661,5981,Energy supply
4421,5982,Servicing
6116,5983,Energy supply
6178,5984,Repair
6420,5985,Servicing
6946,5986,Servicing
5815,5987,Repair
6969,5988,Repair
4298,5989,Installation of equipment
4557,5990,Repair
4598,5991,Consulting
4404,5992,Consulting
6085,5993,Servicing
5260,5994,Energy supply
4008,5995,Servicing
6459,5996,Repair
5431,5997,Installation of equipment
6749,5998,Energy supply
6223,5999,Servicing
6780,6000,Servicing
